time;num_of_active_hosts
300,10;768
600,10;434
900,10;294
1200,10;216
1500,10;170
1800,10;140
2100,10;119
2400,10;101
2700,10;88
3000,10;80
3300,10;68
3600,10;67
3900,10;57
4200,10;66
4500,10;59
4800,10;74
5100,10;62
5400,10;58
5700,10;67
6000,10;65
6300,10;74
6600,10;59
6900,10;63
7200,10;58
7500,10;71
7800,10;75
8100,10;71
8400,10;61
8700,10;63
9000,10;60
9300,10;73
9600,10;69
9900,10;54
10200,10;58
10500,10;71
10800,10;59
11100,10;57
11400,10;71
11700,10;63
12000,10;55
12300,10;74
12600,10;62
12900,10;55
13200,10;64
13500,10;58
13800,10;59
14100,10;65
14400,10;64
14700,10;67
15000,10;57
15300,10;67
15600,10;75
15900,10;55
16200,10;63
16500,10;69
16800,10;60
17100,10;67
17400,10;71
17700,10;65
18000,10;63
18300,10;66
18600,10;61
18900,10;70
19200,10;54
19500,10;77
19800,10;67
20100,10;58
20400,10;70
20700,10;56
21000,10;71
21300,10;59
21600,10;70
21900,10;70
22200,10;57
22500,10;70
22800,10;63
23100,10;64
23400,10;62
23700,10;74
24000,10;52
24300,10;73
24600,10;64
24900,10;59
25200,10;66
25500,10;65
25800,10;63
26100,10;63
26400,10;75
26700,10;61
27000,10;63
27300,10;62
27600,10;69
27900,10;55
28200,10;78
28500,10;74
28800,10;60
29100,10;66
29400,10;56
29700,10;68
30000,10;70
30300,10;65
30600,10;66
30900,10;58
31200,10;63
31500,10;64
31800,10;52
32100,10;73
32400,10;60
32700,10;75
33000,10;62
33300,10;65
33600,10;66
33900,10;62
34200,10;60
34500,10;59
34800,10;72
35100,10;59
35400,10;74
35700,10;59
36000,10;76
36300,10;54
36600,10;59
36900,10;73
37200,10;61
37500,10;62
37800,10;61
38100,10;64
38400,10;61
38700,10;63
39000,10;62
39300,10;62
39600,10;68
39900,10;51
40200,10;73
40500,10;65
40800,10;60
41100,10;64
41400,10;64
41700,10;58
42000,10;72
42300,10;59
42600,10;65
42900,10;56
43200,10;60
43500,10;61
43800,10;58
44100,10;66
44400,10;69
44700,10;65
45000,10;66
45300,10;73
45600,10;66
45900,10;67
46200,10;64
46500,10;61
46800,10;72
47100,10;58
47400,10;70
47700,10;63
48000,10;67
48300,10;69
48600,10;71
48900,10;73
49200,10;58
49500,10;71
49800,10;71
50100,10;63
50400,10;62
50700,10;73
51000,10;58
51300,10;73
51600,10;63
51900,10;68
52200,10;59
52500,10;72
52800,10;61
53100,10;73
53400,10;67
53700,10;58
54000,10;68
54300,10;59
54600,10;63
54900,10;64
55200,10;66
55500,10;63
55800,10;65
56100,10;65
56400,10;66
56700,10;65
57000,10;61
57300,10;64
57600,10;66
57900,10;63
58200,10;70
58500,10;63
58800,10;66
59100,10;62
59400,10;60
59700,10;65
60000,10;60
60300,10;61
60600,10;70
60900,10;57
61200,10;62
61500,10;59
61800,10;66
62100,10;60
62400,10;64
62700,10;66
63000,10;60
63300,10;67
63600,10;51
63900,10;58
64200,10;55
64500,10;73
64800,10;55
65100,10;57
65400,10;68
65700,10;64
66000,10;62
66300,10;65
66600,10;70
66900,10;49
67200,10;54
67500,10;68
67800,10;64
68100,10;59
68400,10;60
68700,10;58
69000,10;61
69300,10;55
69600,10;61
69900,10;51
70200,10;54
70500,10;52
70800,10;73
71100,10;53
71400,10;71
71700,10;51
72000,10;65
72300,10;48
72600,10;62
72900,10;53
73200,10;54
73500,10;67
73800,10;60
74100,10;54
74400,10;53
74700,10;57
75000,10;59
75300,10;54
75600,10;53
75900,10;59
76200,10;47
76500,10;49
76800,10;47
77100,10;69
77400,10;41
77700,10;76
78000,10;45
78300,10;58
78600,10;47
78900,10;60
79200,10;59
79500,10;53
79800,10;58
80100,10;53
80400,10;56
80700,10;49
81000,10;64
81300,10;49
81600,10;45
81900,10;62
82200,10;61
82500,10;47
82800,10;46
83100,10;55
83400,10;48
83700,10;66
84000,10;50
84300,10;54
84600,10;49
84900,10;56
85200,10;47
85500,10;64
85800,10;43
86100,10;60
