time;num_of_active_hosts
300,10;776
600,10;134
900,10;67
1200,10;67
1500,10;59
1800,10;59
2100,10;59
2400,10;59
2700,10;56
3000,10;57
3300,10;53
3600,10;53
3900,10;53
4200,10;63
4500,10;59
4800,10;57
5100,10;56
5400,10;51
5700,10;51
6000,10;51
6300,10;53
6600,10;53
6900,10;52
7200,10;50
7500,10;53
7800,10;53
8100,10;53
8400,10;53
8700,10;52
9000,10;51
9300,10;51
9600,10;56
9900,10;50
10200,10;49
10500,10;48
10800,10;48
11100,10;46
11400,10;61
11700,10;57
12000,10;52
12300,10;49
12600,10;48
12900,10;49
13200,10;49
13500,10;49
13800,10;49
14100,10;49
14400,10;49
14700,10;61
15000,10;54
15300,10;49
15600,10;54
15900,10;45
16200,10;45
16500,10;49
16800,10;48
17100,10;51
17400,10;51
17700,10;51
18000,10;51
18300,10;52
18600,10;51
18900,10;51
19200,10;50
19500,10;51
19800,10;67
20100,10;57
20400,10;53
20700,10;49
21000,10;59
21300,10;55
21600,10;52
21900,10;51
22200,10;48
22500,10;54
22800,10;54
23100,10;52
23400,10;50
23700,10;58
24000,10;53
24300,10;53
24600,10;54
24900,10;53
25200,10;53
25500,10;53
25800,10;52
26100,10;50
26400,10;50
26700,10;49
27000,10;52
27300,10;52
27600,10;52
27900,10;50
28200,10;50
28500,10;107
28800,10;75
29100,10;63
29400,10;55
29700,10;53
30000,10;49
30300,10;49
30600,10;53
30900,10;50
31200,10;50
31500,10;50
31800,10;45
32100,10;69
32400,10;61
32700,10;61
33000,10;54
33300,10;54
33600,10;54
33900,10;54
34200,10;52
34500,10;48
34800,10;48
35100,10;49
35400,10;48
35700,10;53
36000,10;53
36300,10;50
36600,10;48
36900,10;48
37200,10;51
37500,10;51
37800,10;51
38100,10;50
38400,10;50
38700,10;50
39000,10;50
39300,10;50
39600,10;50
39900,10;50
40200,10;50
40500,10;50
40800,10;51
41100,10;51
41400,10;53
41700,10;52
42000,10;52
42300,10;52
42600,10;51
42900,10;49
43200,10;49
43500,10;48
43800,10;49
44100,10;49
44400,10;50
44700,10;50
45000,10;50
45300,10;55
45600,10;54
45900,10;53
46200,10;52
46500,10;52
46800,10;52
47100,10;51
47400,10;51
47700,10;57
48000,10;56
48300,10;54
48600,10;53
48900,10;53
49200,10;51
49500,10;52
49800,10;67
50100,10;57
50400,10;55
50700,10;52
51000,10;49
51300,10;51
51600,10;51
51900,10;50
52200,10;50
52500,10;50
52800,10;50
53100,10;50
53400,10;50
53700,10;50
54000,10;53
54300,10;52
54600,10;52
54900,10;52
55200,10;52
55500,10;52
55800,10;52
56100,10;51
56400,10;51
56700,10;57
57000,10;53
57300,10;53
57600,10;51
57900,10;51
58200,10;51
58500,10;51
58800,10;51
59100,10;51
59400,10;50
59700,10;50
60000,10;49
60300,10;49
60600,10;56
60900,10;52
61200,10;52
61500,10;51
61800,10;50
62100,10;50
62400,10;50
62700,10;50
63000,10;49
63300,10;52
63600,10;51
63900,10;50
64200,10;50
64500,10;50
64800,10;50
65100,10;50
65400,10;49
65700,10;49
66000,10;48
66300,10;48
66600,10;79
66900,10;62
67200,10;51
67500,10;51
67800,10;51
68100,10;51
68400,10;49
68700,10;49
69000,10;49
69300,10;49
69600,10;49
69900,10;45
70200,10;45
70500,10;45
70800,10;52
71100,10;48
71400,10;65
71700,10;56
72000,10;53
72300,10;46
72600,10;46
72900,10;46
73200,10;46
73500,10;70
73800,10;61
74100,10;52
74400,10;47
74700,10;44
75000,10;43
75300,10;43
75600,10;43
75900,10;61
76200,10;48
76500,10;44
76800,10;42
77100,10;67
77400,10;52
77700,10;52
78000,10;42
78300,10;44
78600,10;42
78900,10;42
79200,10;44
79500,10;44
79800,10;44
80100,10;44
80400,10;44
80700,10;44
81000,10;60
81300,10;51
81600,10;44
81900,10;47
82200,10;47
82500,10;43
82800,10;43
83100,10;51
83400,10;45
83700,10;45
84000,10;45
84300,10;42
84600,10;39
84900,10;41
85200,10;42
85500,10;44
85800,10;41
86100,10;41
