time;num_of_active_hosts
300,10;768
600,10;434
900,10;294
1200,10;216
1500,10;170
1800,10;140
2100,10;118
2400,10;102
2700,10;87
3000,10;78
3300,10;73
3600,10;63
3900,10;56
4200,10;56
4500,10;58
4800,10;54
5100,10;53
5400,10;46
5700,10;66
6000,10;53
6300,10;66
6600,10;53
6900,10;53
7200,10;50
7500,10;60
7800,10;51
8100,10;67
8400,10;56
8700,10;56
9000,10;51
9300,10;67
9600,10;56
9900,10;47
10200,10;55
10500,10;50
10800,10;53
11100,10;46
11400,10;62
11700,10;53
12000,10;50
12300,10;52
12600,10;49
12900,10;51
13200,10;50
13500,10;50
13800,10;50
14100,10;49
14400,10;54
14700,10;63
15000,10;52
15300,10;52
15600,10;65
15900,10;49
16200,10;47
16500,10;62
16800,10;51
17100,10;61
17400,10;52
17700,10;52
18000,10;52
18300,10;56
18600,10;50
18900,10;56
19200,10;47
19500,10;63
19800,10;56
20100,10;50
20400,10;61
20700,10;51
21000,10;63
21300,10;53
21600,10;52
21900,10;58
22200,10;49
22500,10;66
22800,10;59
23100,10;54
23400,10;48
23700,10;73
24000,10;55
24300,10;55
24600,10;58
24900,10;53
25200,10;56
25500,10;54
25800,10;56
26100,10;51
26400,10;67
26700,10;55
27000,10;55
27300,10;50
27600,10;55
27900,10;48
28200,10;69
28500,10;59
28800,10;52
29100,10;66
29400,10;52
29700,10;59
30000,10;51
30300,10;51
30600,10;65
30900,10;54
31200,10;58
31500,10;50
31800,10;48
32100,10;71
32400,10;56
32700,10;61
33000,10;51
33300,10;60
33600,10;51
33900,10;61
34200,10;52
34500,10;46
34800,10;69
35100,10;54
35400,10;52
35700,10;55
36000,10;66
36300,10;52
36600,10;53
36900,10;54
37200,10;51
37500,10;60
37800,10;53
38100,10;53
38400,10;53
38700,10;53
39000,10;55
39300,10;52
39600,10;52
39900,10;48
40200,10;64
40500,10;57
40800,10;55
41100,10;55
41400,10;57
41700,10;50
42000,10;68
42300,10;54
42600,10;52
42900,10;50
43200,10;56
43500,10;53
43800,10;54
44100,10;49
44400,10;60
44700,10;50
45000,10;55
45300,10;54
45600,10;54
45900,10;62
46200,10;52
46500,10;52
46800,10;60
47100,10;53
47400,10;59
47700,10;54
48000,10;57
48300,10;51
48600,10;58
48900,10;52
49200,10;48
49500,10;54
49800,10;61
50100,10;52
50400,10;52
50700,10;59
51000,10;50
51300,10;64
51600,10;55
51900,10;61
52200,10;51
52500,10;68
52800,10;57
53100,10;56
53400,10;53
53700,10;56
54000,10;55
54300,10;54
54600,10;59
54900,10;51
55200,10;56
55500,10;52
55800,10;61
56100,10;52
56400,10;62
56700,10;54
57000,10;53
57300,10;59
57600,10;51
57900,10;51
58200,10;63
58500,10;54
58800,10;56
59100,10;51
59400,10;51
59700,10;51
60000,10;51
60300,10;50
60600,10;60
60900,10;53
61200,10;52
61500,10;55
61800,10;52
62100,10;56
62400,10;48
62700,10;61
63000,10;52
63300,10;53
63600,10;49
63900,10;50
64200,10;48
64500,10;60
64800,10;49
65100,10;53
65400,10;53
65700,10;52
66000,10;51
66300,10;54
66600,10;55
66900,10;45
67200,10;49
67500,10;54
67800,10;49
68100,10;52
68400,10;51
68700,10;51
69000,10;56
69300,10;47
69600,10;48
69900,10;45
70200,10;49
70500,10;45
70800,10;65
71100,10;51
71400,10;59
71700,10;46
72000,10;54
72300,10;48
72600,10;54
72900,10;46
73200,10;40
73500,10;65
73800,10;55
74100,10;51
74400,10;47
74700,10;48
75000,10;48
75300,10;48
75600,10;48
75900,10;57
76200,10;45
76500,10;44
76800,10;44
77100,10;67
77400,10;42
77700,10;79
78000,10;45
78300,10;49
78600,10;40
78900,10;55
79200,10;45
79500,10;47
79800,10;44
80100,10;51
80400,10;43
80700,10;44
81000,10;56
81300,10;46
81600,10;40
81900,10;62
82200,10;53
82500,10;44
82800,10;45
83100,10;55
83400,10;45
83700,10;55
84000,10;45
84300,10;44
84600,10;37
84900,10;53
85200,10;45
85500,10;53
85800,10;41
86100,10;52
