migration_time;num_of_mig
300,10;14
600,10;7
900,10;3
1200,10;6
3000,10;10
3300,10;5
3600,10;17
9900,10;9
10200,10;5
10500,10;14
14100,10;1
14400,10;1
15000,10;1
15300,10;1
17700,10;8
18000,10;2
18300,10;6
18600,10;11
33900,10;6
34200,10;1
34500,10;1
34800,10;1
35100,10;1
35400,10;1
36600,10;1
36900,10;1
39600,10;3
39900,10;2
40200,10;1
40500,10;3
40800,10;4
41700,10;1
42000,10;3
42600,10;1
42900,10;1
44400,10;3
44700,10;1
45900,10;2
46200,10;2
47100,10;2
47400,10;4
47700,10;2
63600,10;5
63900,10;3
64200,10;2
64800,10;2
65100,10;3
65400,10;2
65700,10;1
66000,10;1
68400,10;5
68700,10;1
69000,10;4
69300,10;3
69600,10;2
70200,10;1
70500,10;1
71100,10;1
71400,10;1
71700,10;1
72000,10;1
72300,10;2
72600,10;4
76800,10;1
77100,10;1
77700,10;5
78300,10;1
78900,10;2
79200,10;2
80700,10;1
81000,10;1
81900,10;2
82200,10;1
84300,10;1
84600,10;1
84900,10;1
85200,10;1
85800,10;2
86100,10;2
