time;num_of_active_hosts
30,10;649
60,10;368
90,10;262
120,10;202
150,10;164
180,10;136
210,10;114
240,10;100
270,10;88
300,10;81
330,10;72
360,10;68
390,10;71
420,10;66
450,10;76
480,10;87
510,10;82
540,10;66
570,10;73
600,10;85
630,10;95
660,10;68
690,10;78
720,10;60
750,10;109
780,10;114
810,10;88
840,10;69
870,10;71
900,10;67
930,10;100
960,10;87
990,10;68
1020,10;82
1050,10;70
1080,10;73
1110,10;60
1140,10;112
1170,10;96
1200,10;82
1230,10;81
1260,10;77
1290,10;59
1320,10;73
1350,10;95
1380,10;73
1410,10;80
1440,10;63
1470,10;97
1500,10;85
1530,10;69
1560,10;85
1590,10;50
1620,10;59
1650,10;95
1680,10;81
1710,10;66
1740,10;79
1770,10;77
1800,10;82
1830,10;79
1860,10;74
1890,10;84
1920,10;62
1950,10;90
1980,10;101
2010,10;85
2040,10;65
2070,10;54
2100,10;98
2130,10;82
2160,10;65
2190,10;76
2220,10;54
2250,10;95
2280,10;92
2310,10;67
2340,10;58
2370,10;116
2400,10;78
2430,10;77
2460,10;82
2490,10;77
2520,10;69
2550,10;93
2580,10;88
2610,10;64
2640,10;100
2670,10;76
2700,10;74
2730,10;81
2760,10;98
2790,10;68
2820,10;71
2850,10;125
2880,10;70
2910,10;59
2940,10;57
2970,10;90
3000,10;84
3030,10;77
3060,10;92
3090,10;65
3120,10;63
3150,10;91
3180,10;63
3210,10;86
3240,10;70
3270,10;80
3300,10;55
3330,10;81
3360,10;96
3390,10;71
3420,10;78
3450,10;60
3480,10;77
3510,10;74
3540,10;100
3570,10;62
3600,10;99
3630,10;63
3660,10;54
3690,10;105
3720,10;83
3750,10;61
3780,10;71
3810,10;80
3840,10;65
3870,10;76
3900,10;88
3930,10;68
3960,10;94
3990,10;73
4020,10;75
4050,10;91
4080,10;82
4110,10;58
4140,10;89
4170,10;71
4200,10;85
4230,10;74
4260,10;76
4290,10;64
4320,10;73
4350,10;94
4380,10;61
4410,10;81
4440,10;82
4470,10;80
4500,10;64
4530,10;84
4560,10;85
4590,10;76
4620,10;93
4650,10;76
4680,10;90
4710,10;64
4740,10;77
4770,10;86
4800,10;93
4830,10;76
4860,10;71
4890,10;112
4920,10;64
4950,10;77
4980,10;86
5010,10;79
5040,10;65
5070,10;92
5100,10;78
5130,10;91
5160,10;85
5190,10;65
5220,10;77
5250,10;94
5280,10;75
5310,10;89
5340,10;79
5370,10;64
5400,10;100
5430,10;93
5460,10;66
5490,10;55
5520,10;86
5550,10;94
5580,10;77
5610,10;81
5640,10;77
5670,10;78
5700,10;55
5730,10;79
5760,10;66
5790,10;78
5820,10;97
5850,10;77
5880,10;59
5910,10;78
5940,10;65
5970,10;87
6000,10;94
6030,10;55
6060,10;92
6090,10;86
6120,10;62
6150,10;73
6180,10;77
6210,10;90
6240,10;65
6270,10;79
6300,10;82
6330,10;82
6360,10;68
6390,10;67
6420,10;77
6450,10;110
6480,10;66
6510,10;70
6540,10;91
6570,10;81
6600,10;69
6630,10;63
6660,10;92
6690,10;63
6720,10;63
6750,10;80
6780,10;82
6810,10;60
6840,10;58
6870,10;68
6900,10;101
6930,10;62
6960,10;54
6990,10;66
7020,10;75
7050,10;72
7080,10;80
7110,10;58
7140,10;96
7170,10;69
7200,10;73
7230,10;49
7260,10;65
7290,10;56
7320,10;60
7350,10;81
7380,10;92
7410,10;52
7440,10;51
7470,10;79
7500,10;83
7530,10;79
7560,10;53
7590,10;68
7620,10;60
7650,10;50
7680,10;60
7710,10;95
7740,10;59
