time;num_of_active_hosts
300,10;776
600,10;321
900,10;220
1200,10;167
1500,10;131
1800,10;108
2100,10;93
2400,10;82
2700,10;75
3000,10;73
3300,10;66
3600,10;63
3900,10;59
4200,10;60
4500,10;58
4800,10;66
5100,10;57
5400,10;51
5700,10;56
6000,10;61
6300,10;61
6600,10;58
6900,10;56
7200,10;55
7500,10;60
7800,10;63
8100,10;67
8400,10;63
8700,10;56
9000,10;49
9300,10;74
9600,10;70
9900,10;55
10200,10;51
10500,10;59
10800,10;60
11100,10;52
11400,10;59
11700,10;60
12000,10;57
12300,10;54
12600,10;54
12900,10;50
13200,10;60
13500,10;56
13800,10;53
14100,10;62
14400,10;59
14700,10;65
15000,10;48
15300,10;53
15600,10;69
15900,10;56
16200,10;59
16500,10;58
16800,10;51
17100,10;64
17400,10;58
17700,10;58
18000,10;52
18300,10;59
18600,10;58
18900,10;64
19200,10;54
19500,10;59
19800,10;59
20100,10;55
20400,10;65
20700,10;54
21000,10;67
21300,10;57
21600,10;51
21900,10;59
22200,10;52
22500,10;69
22800,10;55
23100,10;60
23400,10;49
23700,10;69
24000,10;51
24300,10;65
24600,10;60
24900,10;56
25200,10;60
25500,10;55
25800,10;59
26100,10;56
26400,10;73
26700,10;56
27000,10;58
27300,10;63
27600,10;65
27900,10;53
28200,10;65
28500,10;72
28800,10;62
29100,10;61
29400,10;55
29700,10;54
30000,10;62
30300,10;66
30600,10;61
30900,10;56
31200,10;57
31500,10;53
31800,10;46
32100,10;67
32400,10;59
32700,10;68
33000,10;61
33300,10;57
33600,10;59
33900,10;60
34200,10;61
34500,10;48
34800,10;61
35100,10;56
35400,10;69
35700,10;53
36000,10;68
36300,10;57
36600,10;56
36900,10;71
37200,10;53
37500,10;63
37800,10;68
38100,10;55
38400,10;53
38700,10;55
39000,10;64
39300,10;57
39600,10;62
39900,10;55
40200,10;59
40500,10;65
40800,10;54
41100,10;65
41400,10;70
41700,10;53
42000,10;66
42300,10;54
42600,10;61
42900,10;55
43200,10;53
43500,10;55
43800,10;58
44100,10;55
44400,10;61
44700,10;52
45000,10;55
45300,10;64
45600,10;68
45900,10;60
46200,10;50
46500,10;53
46800,10;64
47100,10;59
47400,10;67
47700,10;63
48000,10;61
48300,10;59
48600,10;55
48900,10;64
49200,10;49
49500,10;55
49800,10;65
50100,10;62
50400,10;57
50700,10;65
51000,10;59
51300,10;70
51600,10;63
51900,10;60
52200,10;51
52500,10;64
52800,10;58
53100,10;64
53400,10;57
53700,10;61
54000,10;67
54300,10;51
54600,10;62
54900,10;59
55200,10;58
55500,10;55
55800,10;55
56100,10;51
56400,10;60
56700,10;67
57000,10;52
57300,10;53
57600,10;55
57900,10;68
58200,10;69
58500,10;64
58800,10;54
59100,10;57
59400,10;52
59700,10;56
60000,10;60
60300,10;57
60600,10;74
60900,10;61
61200,10;50
61500,10;54
61800,10;60
62100,10;62
62400,10;58
62700,10;57
63000,10;55
63300,10;67
63600,10;52
63900,10;45
64200,10;59
64500,10;68
64800,10;55
65100,10;60
65400,10;63
65700,10;57
66000,10;55
66300,10;60
66600,10;61
66900,10;47
67200,10;42
67500,10;59
67800,10;70
68100,10;59
68400,10;57
68700,10;50
69000,10;62
69300,10;53
69600,10;50
69900,10;48
70200,10;58
70500,10;51
70800,10;58
71100,10;47
71400,10;65
71700,10;52
72000,10;59
72300,10;50
72600,10;48
72900,10;50
73200,10;47
73500,10;66
73800,10;56
74100,10;56
74400,10;54
74700,10;46
75000,10;47
75300,10;52
75600,10;53
75900,10;70
76200,10;49
76500,10;44
76800,10;43
77100,10;63
77400,10;47
77700,10;64
78000,10;47
78300,10;45
78600,10;37
78900,10;53
79200,10;54
79500,10;51
79800,10;53
80100,10;56
80400,10;51
80700,10;47
81000,10;58
81300,10;49
81600,10;48
81900,10;52
82200,10;63
82500,10;45
82800,10;42
83100,10;52
83400,10;53
83700,10;53
84000,10;50
84300,10;51
84600,10;41
84900,10;43
85200,10;50
85500,10;51
85800,10;42
86100,10;52
