migration_time;num_of_mig
300,10;832
600,10;492
900,10;186
1200,10;174
1500,10;198
1800,10;167
2100,10;156
2400,10;140
2700,10;144
3000,10;150
3300,10;124
3600,10;154
3900,10;147
4200,10;210
4500,10;199
4800,10;184
5100,10;131
5400,10;113
5700,10;142
6000,10;133
6300,10;146
6600,10;162
6900,10;148
7200,10;147
7500,10;208
7800,10;171
8100,10;140
8400,10;123
8700,10;110
9000,10;117
9300,10;97
9600,10;94
9900,10;97
10200,10;80
10500,10;71
10800,10;112
11100,10;102
11400,10;112
11700,10;116
12000,10;87
12300,10;57
12600,10;87
12900,10;91
13200,10;107
13500,10;107
13800,10;107
14100,10;96
14400,10;119
14700,10;196
15000,10;153
15300,10;162
15600,10;133
15900,10;78
16200,10;125
16500,10;133
16800,10;109
17100,10;115
17400,10;85
17700,10;111
18000,10;105
18300,10;88
18600,10;79
18900,10;64
19200,10;106
19500,10;114
19800,10;78
20100,10;96
20400,10;124
20700,10;99
21000,10;122
21300,10;123
21600,10;96
21900,10;106
22200,10;99
22500,10;104
22800,10;116
23100,10;99
23400,10;116
23700,10;129
24000,10;115
24300,10;115
24600,10;121
24900,10;103
25200,10;125
25500,10;91
25800,10;91
26100,10;113
26400,10;121
26700,10;104
27000,10;107
27300,10;105
27600,10;119
27900,10;106
28200,10;141
28500,10;257
28800,10;173
29100,10;141
29400,10;108
29700,10;84
30000,10;96
30300,10;90
30600,10;102
30900,10;86
31200,10;103
31500,10;92
31800,10;95
32100,10;141
32400,10;121
32700,10;123
33000,10;99
33300,10;74
33600,10;81
33900,10;111
34200,10;86
34500,10;96
34800,10;108
35100,10;102
35400,10;95
35700,10;109
36000,10;148
36300,10;152
36600,10;112
36900,10;105
37200,10;104
37500,10;123
37800,10;112
38100,10;76
38400,10;79
38700,10;84
39000,10;105
39300,10;82
39600,10;78
39900,10;102
40200,10;110
40500,10;125
40800,10;112
41100,10;107
41400,10;134
41700,10;119
42000,10;99
42300,10;91
42600,10;77
42900,10;67
43200,10;80
43500,10;102
43800,10;96
44100,10;91
44400,10;79
44700,10;107
45000,10;101
45300,10;103
45600,10;96
45900,10;95
46200,10;83
46500,10;83
46800,10;106
47100,10;109
47400,10;105
47700,10;87
48000,10;101
48300,10;96
48600,10;115
48900,10;95
49200,10;119
49500,10;122
49800,10;98
50100,10;82
50400,10;75
50700,10;95
51000,10;101
51300,10;97
51600,10;73
51900,10;102
52200,10;113
52500,10;143
52800,10;119
53100,10;107
53400,10;78
53700,10;74
54000,10;102
54300,10;103
54600,10;82
54900,10;108
55200,10;93
55500,10;91
55800,10;70
56100,10;78
56400,10;83
56700,10;104
57000,10;109
57300,10;79
57600,10;81
57900,10;85
58200,10;91
58500,10;115
58800,10;111
59100,10;84
59400,10;92
59700,10;63
60000,10;94
60300,10;87
60600,10;97
60900,10;72
61200,10;92
61500,10;87
61800,10;103
62100,10;122
62400,10;118
62700,10;97
63000,10;106
63300,10;131
63600,10;121
63900,10;83
64200,10;83
64500,10;94
64800,10;108
65100,10;127
65400,10;153
65700,10;129
66000,10;64
66300,10;94
66600,10;126
66900,10;87
67200,10;111
67500,10;86
67800,10;132
68100,10;110
68400,10;119
68700,10;105
69000,10;101
69300,10;93
69600,10;78
69900,10;66
70200,10;102
70500,10;103
70800,10;176
71100,10;118
71400,10;129
71700,10;105
72000,10;93
72300,10;105
72600,10;95
72900,10;94
73200,10;89
73500,10;103
73800,10;122
74100,10;74
74400,10;141
74700,10;87
75000,10;70
75300,10;62
75600,10;90
75900,10;117
76200,10;95
76500,10;85
76800,10;105
77100,10;195
77400,10;114
77700,10;125
78000,10;94
78300,10;80
78600,10;63
78900,10;92
79200,10;101
79500,10;115
79800,10;79
80100,10;90
80400,10;88
80700,10;58
81000,10;72
81300,10;85
81600,10;92
81900,10;117
82200,10;109
82500,10;80
82800,10;79
83100,10;86
83400,10;93
83700,10;102
84000,10;78
84300,10;89
84600,10;66
84900,10;97
85200,10;82
85500,10;83
85800,10;93
86100,10;109
