migration_time;num_of_mig
300,10;838
600,10;203
900,10;167
1200,10;129
1500,10;129
1800,10;99
2100,10;90
2400,10;82
2700,10;112
3000,10;107
3300,10;91
3600,10;97
3900,10;104
4200,10;98
4500,10;65
4800,10;77
5100,10;60
5400,10;63
5700,10;87
6000,10;86
6300,10;89
6600,10;73
6900,10;70
7200,10;98
7500,10;77
7800,10;69
8100,10;71
8400,10;54
8700,10;58
9000,10;83
9300,10;81
9600,10;100
9900,10;44
10200,10;49
10500,10;72
10800,10;80
11100,10;71
11400,10;77
11700,10;62
12000,10;84
12300,10;68
12600,10;55
12900,10;69
13200,10;66
13500,10;60
13800,10;68
14100,10;62
14400,10;65
14700,10;78
15000,10;70
15300,10;86
15600,10;46
15900,10;59
16200,10;73
16500,10;63
16800,10;77
17100,10;75
17400,10;67
17700,10;52
18000,10;58
18300,10;72
18600,10;81
18900,10;59
19200,10;55
19500,10;67
19800,10;58
20100,10;66
20400,10;66
20700,10;68
21000,10;68
21300,10;57
21600,10;73
21900,10;54
22200,10;74
22500,10;65
22800,10;54
23100,10;57
23400,10;61
23700,10;62
24000,10;56
24300,10;52
24600,10;72
24900,10;71
25200,10;62
25500,10;56
25800,10;53
26100,10;84
26400,10;49
26700,10;65
27000,10;61
27300,10;62
27600,10;69
27900,10;62
28200,10;68
28500,10;59
28800,10;51
29100,10;50
29400,10;67
29700,10;48
30000,10;67
30300,10;51
30600,10;43
30900,10;75
31200,10;55
31500,10;48
31800,10;74
32100,10;77
32400,10;70
32700,10;58
33000,10;57
33300,10;73
33600,10;74
33900,10;60
34200,10;71
34500,10;74
34800,10;63
35100,10;66
35400,10;66
35700,10;70
36000,10;44
36300,10;54
36600,10;76
36900,10;59
37200,10;66
37500,10;51
37800,10;66
38100,10;59
38400,10;67
38700,10;63
39000,10;49
39300,10;48
39600,10;57
39900,10;64
40200,10;73
40500,10;56
40800,10;50
41100,10;61
41400,10;59
41700,10;66
42000,10;34
42300,10;73
42600,10;66
42900,10;69
43200,10;53
43500,10;48
43800,10;51
44100,10;59
44400,10;41
44700,10;66
45000,10;67
45300,10;47
45600,10;73
45900,10;52
46200,10;51
46500,10;74
46800,10;58
47100,10;64
47400,10;47
47700,10;41
48000,10;48
48300,10;61
48600,10;61
48900,10;64
49200,10;67
49500,10;68
49800,10;63
50100,10;56
50400,10;64
50700,10;55
51000,10;69
51300,10;51
51600,10;82
51900,10;64
52200,10;67
52500,10;66
52800,10;74
53100,10;61
53400,10;53
53700,10;54
54000,10;52
54300,10;45
54600,10;44
54900,10;70
55200,10;56
55500,10;61
55800,10;55
56100,10;58
56400,10;64
56700,10;50
57000,10;57
57300,10;73
57600,10;75
57900,10;63
58200,10;55
58500,10;58
58800,10;73
59100,10;57
59400,10;50
59700,10;64
60000,10;49
60300,10;63
60600,10;49
60900,10;54
61200,10;54
61500,10;59
61800,10;51
62100,10;47
62400,10;58
62700,10;65
63000,10;52
63300,10;49
63600,10;55
63900,10;60
64200,10;54
64500,10;48
64800,10;55
65100,10;66
65400,10;56
65700,10;68
66000,10;64
66300,10;67
66600,10;61
66900,10;56
67200,10;59
67500,10;70
67800,10;60
68100,10;66
68400,10;57
68700,10;82
69000,10;39
69300,10;54
69600,10;49
69900,10;54
70200,10;72
70500,10;64
70800,10;48
71100,10;55
71400,10;67
71700,10;69
72000,10;63
72300,10;82
72600,10;51
72900,10;42
73200,10;57
73500,10;54
73800,10;64
74100,10;54
74400,10;50
74700,10;68
75000,10;63
75300,10;59
75600,10;85
75900,10;49
76200,10;42
76500,10;45
76800,10;73
77100,10;68
77400,10;84
77700,10;76
78000,10;67
78300,10;52
78600,10;62
78900,10;60
79200,10;54
79500,10;41
79800,10;58
80100,10;49
80400,10;52
80700,10;49
81000,10;61
81300,10;45
81600,10;58
81900,10;68
82200,10;53
82500,10;44
82800,10;53
83100,10;70
83400,10;68
83700,10;48
84000,10;34
84300,10;50
84600,10;43
84900,10;64
85200,10;61
85500,10;60
85800,10;68
86100,10;56
