time;num_of_active_hosts
30,10;649
60,10;368
90,10;262
120,10;202
150,10;164
180,10;136
210,10;114
240,10;100
270,10;88
300,10;80
330,10;73
360,10;68
390,10;64
420,10;61
450,10;61
480,10;73
510,10;66
540,10;68
570,10;72
600,10;72
630,10;92
660,10;66
690,10;53
720,10;66
750,10;86
780,10;83
810,10;82
840,10;65
870,10;71
900,10;60
930,10;82
960,10;88
990,10;63
1020,10;53
1050,10;100
1080,10;76
1110,10;51
1140,10;88
1170,10;83
1200,10;64
1230,10;61
1260,10;52
1290,10;58
1320,10;73
1350,10;72
1380,10;56
1410,10;81
1440,10;65
1470,10;89
1500,10;70
1530,10;66
1560,10;93
1590,10;50
1620,10;66
1650,10;90
1680,10;71
1710,10;75
1740,10;73
1770,10;72
1800,10;74
1830,10;71
1860,10;64
1890,10;96
1920,10;62
1950,10;78
1980,10;84
2010,10;68
2040,10;69
2070,10;64
2100,10;82
2130,10;76
2160,10;76
2190,10;85
2220,10;59
2250,10;75
2280,10;76
2310,10;72
2340,10;62
2370,10;94
2400,10;70
2430,10;77
2460,10;68
2490,10;70
2520,10;75
2550,10;69
2580,10;67
2610,10;69
2640,10;92
2670,10;61
2700,10;61
2730,10;70
2760,10;81
2790,10;58
2820,10;85
2850,10;99
2880,10;61
2910,10;70
2940,10;65
2970,10;82
3000,10;64
3030,10;77
3060,10;70
3090,10;66
3120,10;72
3150,10;67
3180,10;55
3210,10;104
3240,10;73
3270,10;62
3300,10;62
3330,10;87
3360,10;70
3390,10;76
3420,10;72
3450,10;61
3480,10;81
3510,10;75
3540,10;61
3570,10;63
3600,10;96
3630,10;55
3660,10;57
3690,10;84
3720,10;73
3750,10;71
3780,10;73
3810,10;73
3840,10;71
3870,10;70
3900,10;69
3930,10;66
3960,10;80
3990,10;68
4020,10;71
4050,10;81
4080,10;61
4110,10;74
4140,10;82
4170,10;58
4200,10;72
4230,10;76
4260,10;79
4290,10;65
4320,10;80
4350,10;74
4380,10;64
4410,10;61
4440,10;80
4470,10;71
4500,10;58
4530,10;93
4560,10;70
4590,10;72
4620,10;73
4650,10;61
4680,10;88
4710,10;64
4740,10;77
4770,10;71
4800,10;72
4830,10;72
4860,10;82
4890,10;83
4920,10;60
4950,10;79
4980,10;84
5010,10;56
5040,10;67
5070,10;69
5100,10;62
5130,10;85
5160,10;66
5190,10;69
5220,10;59
5250,10;88
5280,10;84
5310,10;65
5340,10;71
5370,10;65
5400,10;73
5430,10;76
5460,10;84
5490,10;60
5520,10;63
5550,10;74
5580,10;76
5610,10;63
5640,10;77
5670,10;79
5700,10;63
5730,10;67
5760,10;73
5790,10;75
5820,10;79
5850,10;68
5880,10;65
5910,10;76
5940,10;66
5970,10;76
6000,10;74
6030,10;67
6060,10;75
6090,10;67
6120,10;68
6150,10;61
6180,10;75
6210,10;74
6240,10;72
6270,10;77
6300,10;69
6330,10;72
6360,10;62
6390,10;64
6420,10;64
6450,10;80
6480,10;64
6510,10;60
6540,10;80
6570,10;82
6600,10;66
6630,10;66
6660,10;72
6690,10;61
6720,10;52
6750,10;79
6780,10;79
6810,10;54
6840,10;61
6870,10;63
6900,10;82
6930,10;69
6960,10;60
6990,10;64
7020,10;58
7050,10;64
7080,10;83
7110,10;62
7140,10;71
7170,10;59
7200,10;80
7230,10;43
7260,10;84
7290,10;58
7320,10;56
7350,10;88
7380,10;70
7410,10;68
7440,10;58
7470,10;54
7500,10;64
7530,10;64
7560,10;66
7590,10;97
7620,10;54
7650,10;59
7680,10;46
7710,10;99
7740,10;60
