time;num_of_active_hosts_new
300,10;800
600,10;321
900,10;220
1200,10;167
1500,10;131
1800,10;108
2100,10;93
2400,10;82
2700,10;74
3000,10;69
3300,10;63
3600,10;62
3900,10;56
4200,10;50
4500,10;52
4800,10;52
5100,10;50
5400,10;49
5700,10;49
6000,10;49
6300,10;49
6600,10;49
6900,10;48
7200,10;48
7500,10;48
7800,10;47
8100,10;47
8400,10;47
8700,10;47
9000,10;46
9300,10;49
9600,10;48
9900,10;48
10200,10;47
10500,10;46
10800,10;46
11100,10;46
11400,10;46
11700,10;45
12000,10;45
12300,10;45
12600,10;44
12900,10;43
13200,10;43
13500,10;43
13800,10;43
14100,10;43
14400,10;43
14700,10;49
15000,10;48
15300,10;46
15600,10;45
15900,10;45
16200,10;44
16500,10;44
16800,10;44
17100,10;43
17400,10;57
17700,10;53
18000,10;52
18300,10;51
18600,10;51
18900,10;49
19200,10;48
19500,10;47
19800,10;47
20100,10;47
20400,10;47
20700,10;47
21000,10;47
21300,10;47
21600,10;47
21900,10;47
22200,10;47
22500,10;47
22800,10;47
23100,10;47
23400,10;47
23700,10;47
24000,10;45
24300,10;44
24600,10;45
24900,10;45
25200,10;45
25500,10;45
25800,10;44
26100,10;43
26400,10;58
26700,10;55
27000,10;52
27300,10;52
27600,10;52
27900,10;51
28200,10;51
28500,10;51
28800,10;51
29100,10;50
29400,10;50
29700,10;50
30000,10;50
30300,10;50
30600,10;49
30900,10;49
31200,10;49
31500,10;49
31800,10;46
32100,10;45
32400,10;44
32700,10;59
33000,10;54
33300,10;54
33600,10;53
33900,10;53
34200,10;51
34500,10;48
34800,10;48
35100,10;48
35400,10;48
35700,10;48
36000,10;48
36300,10;48
36600,10;47
36900,10;46
37200,10;46
37500,10;46
37800,10;46
38100,10;46
38400,10;46
38700,10;46
39000,10;45
39300,10;45
39600,10;45
39900,10;44
40200,10;46
40500,10;50
40800,10;50
41100,10;49
41400,10;48
41700,10;48
42000,10;48
42300,10;48
42600,10;48
42900,10;47
43200,10;46
43500,10;46
43800,10;46
44100,10;46
44400,10;46
44700,10;46
45000,10;46
45300,10;46
45600,10;46
45900,10;45
46200,10;45
46500,10;44
46800,10;54
47100,10;51
47400,10;50
47700,10;50
48000,10;49
48300,10;49
48600,10;49
48900,10;49
49200,10;47
49500,10;47
49800,10;47
50100,10;47
50400,10;46
50700,10;46
51000,10;45
51300,10;47
51600,10;46
51900,10;46
52200,10;46
52500,10;46
52800,10;46
53100,10;45
53400,10;45
53700,10;45
54000,10;47
54300,10;47
54600,10;47
54900,10;46
55200,10;46
55500,10;46
55800,10;46
56100,10;46
56400,10;46
56700,10;45
57000,10;45
57300,10;45
57600,10;45
57900,10;45
58200,10;45
58500,10;44
58800,10;45
59100,10;45
59400,10;45
59700,10;45
60000,10;44
60300,10;44
60600,10;46
60900,10;46
61200,10;46
61500,10;46
61800,10;46
62100,10;46
62400,10;46
62700,10;46
63000,10;45
63300,10;45
63600,10;42
63900,10;42
64200,10;42
64500,10;52
64800,10;51
65100,10;49
65400,10;49
65700,10;49
66000,10;48
66300,10;48
66600,10;47
66900,10;46
67200,10;44
67500,10;43
67800,10;42
68100,10;42
68400,10;42
68700,10;42
69000,10;42
69300,10;41
69600,10;41
69900,10;41
70200,10;41
70500,10;40
70800,10;50
71100,10;46
71400,10;45
71700,10;44
72000,10;44
72300,10;43
72600,10;43
72900,10;42
73200,10;41
73500,10;50
73800,10;50
74100,10;49
74400,10;49
74700,10;42
75000,10;42
75300,10;42
75600,10;41
75900,10;41
76200,10;41
76500,10;41
76800,10;37
77100,10;63
77400,10;45
77700,10;45
78000,10;42
78300,10;41
78600,10;35
78900,10;42
79200,10;41
79500,10;41
79800,10;41
80100,10;41
80400,10;41
80700,10;40
81000,10;40
81300,10;40
81600,10;40
81900,10;39
82200,10;39
82500,10;38
82800,10;38
83100,10;38
83400,10;38
83700,10;38
84000,10;37
84300,10;37
84600,10;37
84900,10;37
85200,10;37
85500,10;41
85800,10;38
86100,10;38
