migration_time;num_of_mig
300,10;838
600,10;262
900,10;230
1200,10;178
1500,10;169
1800,10;135
2100,10;147
2400,10;94
2700,10;155
3000,10;110
3300,10;135
3600,10;64
3900,10;117
4200,10;128
4500,10;109
4800,10;100
5100,10;77
5400,10;101
5700,10;116
6000,10;102
6300,10;79
6600,10;77
6900,10;91
7200,10;146
7500,10;91
7800,10;141
8100,10;87
8400,10;91
8700,10;84
9000,10;141
9300,10;87
9600,10;77
9900,10;72
10200,10;102
10500,10;103
10800,10;85
11100,10;104
11400,10;96
11700,10;101
12000,10;102
12300,10;64
12600,10;94
12900,10;98
13200,10;79
13500,10;88
13800,10;86
14100,10;109
14400,10;106
14700,10;108
15000,10;112
15300,10;119
15600,10;82
15900,10;87
16200,10;76
16500,10;90
16800,10;129
17100,10;97
17400,10;124
17700,10;88
18000,10;114
18300,10;54
18600,10;94
18900,10;101
19200,10;131
19500,10;97
19800,10;97
20100,10;110
20400,10;69
20700,10;110
21000,10;85
21300,10;81
21600,10;119
21900,10;84
22200,10;111
22500,10;111
22800,10;96
23100,10;87
23400,10;104
23700,10;96
24000,10;126
24300,10;97
24600,10;109
24900,10;101
25200,10;76
25500,10;102
25800,10;75
26100,10;100
26400,10;71
26700,10;71
27000,10;77
27300,10;83
27600,10;85
27900,10;81
28200,10;113
28500,10;102
28800,10;86
29100,10;102
29400,10;89
29700,10;118
30000,10;79
30300,10;75
30600,10;77
30900,10;79
31200,10;83
31500,10;100
31800,10;120
32100,10;75
32400,10;116
32700,10;113
33000,10;112
33300,10;88
33600,10;103
33900,10;64
34200,10;73
34500,10;81
34800,10;82
35100,10;87
35400,10;104
35700,10;109
36000,10;107
36300,10;81
36600,10;91
36900,10;81
37200,10;99
37500,10;104
37800,10;79
38100,10;79
38400,10;89
38700,10;116
39000,10;83
39300,10;94
39600,10;74
39900,10;106
40200,10;106
40500,10;76
40800,10;95
41100,10;86
41400,10;91
41700,10;112
42000,10;67
42300,10;121
42600,10;85
42900,10;103
43200,10;103
43500,10;76
43800,10;105
44100,10;98
44400,10;83
44700,10;70
45000,10;116
45300,10;93
45600,10;88
45900,10;101
46200,10;88
46500,10;121
46800,10;68
47100,10;112
47400,10;99
47700,10;73
48000,10;86
48300,10;66
48600,10;110
48900,10;105
49200,10;101
49500,10;89
49800,10;60
50100,10;75
50400,10;59
50700,10;36
51000,10;99
51300,10;88
51600,10;96
51900,10;70
52200,10;82
52500,10;93
52800,10;98
53100,10;83
53400,10;99
53700,10;94
54000,10;105
54300,10;89
54600,10;119
54900,10;85
55200,10;84
55500,10;75
55800,10;77
56100,10;73
56400,10;83
56700,10;57
57000,10;85
57300,10;90
57600,10;83
57900,10;84
58200,10;84
58500,10;74
58800,10;90
59100,10;92
59400,10;81
59700,10;59
60000,10;93
60300,10;118
60600,10;53
60900,10;77
61200,10;120
61500,10;74
61800,10;96
62100,10;103
62400,10;110
62700,10;78
63000,10;90
63300,10;60
63600,10;70
63900,10;65
64200,10;105
64500,10;74
64800,10;83
65100,10;90
65400,10;72
65700,10;91
66000,10;77
66300,10;117
66600,10;104
66900,10;89
67200,10;85
67500,10;111
67800,10;80
68100,10;86
68400,10;103
68700,10;101
69000,10;99
69300,10;69
69600,10;92
69900,10;77
70200,10;61
70500,10;94
70800,10;87
71100,10;113
71400,10;88
71700,10;102
72000,10;56
72300,10;80
72600,10;69
72900,10;68
73200,10;127
73500,10;73
73800,10;90
74100,10;86
74400,10;100
74700,10;105
75000,10;91
75300,10;72
75600,10;104
75900,10;100
76200,10;74
76500,10;87
76800,10;137
77100,10;105
77400,10;146
77700,10;98
78000,10;127
78300,10;78
78600,10;81
78900,10;101
79200,10;68
79500,10;75
79800,10;87
80100,10;82
80400,10;82
80700,10;113
81000,10;78
81300,10;60
81600,10;83
81900,10;97
82200,10;72
82500,10;85
82800,10;113
83100,10;67
83400,10;121
83700,10;91
84000,10;86
84300,10;78
84600,10;104
84900,10;115
85200,10;112
85500,10;67
85800,10;117
86100,10;68
