migration_time;num_of_mig_cum
300,10;458
600,10;782
900,10;1041
1200,10;1241
1500,10;1403
1800,10;1565
2100,10;1696
2400,10;1823
2700,10;1921
3000,10;2030
3300,10;2169
3600,10;2374
3900,10;2635
4200,10;3039
4500,10;3484
4800,10;3996
5100,10;4348
5400,10;4557
5700,10;4935
6000,10;5301
6300,10;5749
6600,10;6002
6900,10;6356
7200,10;6761
7500,10;7189
7800,10;7502
8100,10;7749
8400,10;7916
8700,10;8249
9000,10;8540
9300,10;8932
9600,10;9350
9900,10;9485
10200,10;9789
10500,10;10175
10800,10;10468
11100,10;10770
11400,10;11132
11700,10;11492
12000,10;11633
12300,10;11884
12600,10;12167
12900,10;12414
13200,10;12731
13500,10;13088
13800,10;13423
14100,10;13753
14400,10;14117
14700,10;14528
15000,10;14815
15300,10;15145
15600,10;15601
15900,10;15722
16200,10;16045
16500,10;16436
16800,10;16773
17100,10;17111
17400,10;17444
17700,10;17777
18000,10;18096
18300,10;18508
18600,10;18780
18900,10;19174
19200,10;19427
19500,10;19692
19800,10;20090
20100,10;20365
20400,10;20749
20700,10;21066
21000,10;21381
21300,10;21729
21600,10;22044
21900,10;22409
22200,10;22656
22500,10;23038
22800,10;23352
23100,10;23532
23400,10;23779
23700,10;24185
24000,10;24434
24300,10;24735
24600,10;25070
24900,10;25407
25200,10;25793
25500,10;26115
25800,10;26466
26100,10;26739
26400,10;27124
26700,10;27363
27000,10;27734
27300,10;28064
27600,10;28398
27900,10;28665
28200,10;29026
28500,10;29403
28800,10;29584
29100,10;29818
29400,10;30013
29700,10;30332
30000,10;30613
30300,10;30967
30600,10;31247
30900,10;31486
31200,10;31792
31500,10;32138
31800,10;32407
32100,10;32792
32400,10;33067
32700,10;33309
33000,10;33644
33300,10;33985
33600,10;34373
33900,10;34661
34200,10;34914
34500,10;35092
34800,10;35461
35100,10;35775
35400,10;36044
35700,10;36324
36000,10;36736
36300,10;36925
36600,10;37165
36900,10;37545
37200,10;37866
37500,10;38178
37800,10;38535
38100,10;38865
38400,10;39234
38700,10;39504
39000,10;39819
39300,10;40171
39600,10;40490
39900,10;40811
40200,10;41119
40500,10;41503
40800,10;41750
41100,10;42082
41400,10;42406
41700,10;42635
42000,10;42987
42300,10;43207
42600,10;43464
42900,10;43659
43200,10;43975
43500,10;44348
43800,10;44579
44100,10;44864
44400,10;45122
44700,10;45440
45000,10;45736
45300,10;46071
45600,10;46438
45900,10;46711
46200,10;47082
46500,10;47362
46800,10;47685
47100,10;48050
47400,10;48404
47700,10;48708
48000,10;48962
48300,10;49263
48600,10;49626
48900,10;49998
49200,10;50222
49500,10;50569
49800,10;50926
50100,10;51118
50400,10;51432
50700,10;51782
51000,10;51988
51300,10;52357
51600,10;52619
51900,10;52896
52200,10;53214
52500,10;53554
52800,10;53800
53100,10;54148
53400,10;54379
53700,10;54631
54000,10;55016
54300,10;55369
54600,10;55704
54900,10;56005
55200,10;56296
55500,10;56538
55800,10;56835
56100,10;57199
56400,10;57550
56700,10;57909
57000,10;58209
57300,10;58533
57600,10;58865
57900,10;59194
58200,10;59437
58500,10;59749
58800,10;60060
59100,10;60378
59400,10;60689
59700,10;61010
60000,10;61354
60300,10;61653
60600,10;61987
60900,10;62206
61200,10;62393
61500,10;62727
61800,10;63040
62100,10;63380
62400,10;63713
62700,10;64009
63000,10;64318
63300,10;64652
63600,10;64881
63900,10;65103
64200,10;65404
64500,10;65812
64800,10;66062
65100,10;66234
65400,10;66588
65700,10;66916
66000,10;67142
66300,10;67436
66600,10;67840
66900,10;68063
67200,10;68221
67500,10;68557
67800,10;68938
68100,10;69230
68400,10;69567
68700,10;69873
69000,10;70223
69300,10;70414
69600,10;70706
69900,10;70991
70200,10;71347
70500,10;71577
70800,10;71955
71100,10;72225
71400,10;72522
71700,10;72696
72000,10;73012
72300,10;73335
72600,10;73592
72900,10;73870
73200,10;74122
73500,10;74468
73800,10;74765
74100,10;74896
74400,10;75110
74700,10;75369
75000,10;75681
75300,10;75911
75600,10;76196
75900,10;76583
76200,10;76784
76500,10;77077
76800,10;77286
77100,10;77724
77400,10;77887
77700,10;78224
78000,10;78447
78300,10;78842
78600,10;79038
78900,10;79288
79200,10;79625
79500,10;79901
79800,10;80207
80100,10;80488
80400,10;80815
80700,10;81041
81000,10;81372
81300,10;81567
81600,10;81846
81900,10;82211
82200,10;82552
82500,10;82730
82800,10;82990
83100,10;83366
83400,10;83611
83700,10;83865
84000,10;84132
84300,10;84484
84600,10;84713
84900,10;85002
85200,10;85302
85500,10;85688
85800,10;85839
86100,10;86155
