time;num_of_active_hosts
300,10;649
600,10;368
900,10;261
1200,10;202
1500,10;165
1800,10;136
2100,10;117
2400,10;102
2700,10;90
3000,10;79
3300,10;69
3600,10;61
3900,10;56
4200,10;52
4500,10;50
4800,10;50
5100,10;49
5400,10;48
5700,10;47
6000,10;47
6300,10;49
6600,10;48
6900,10;46
7200,10;45
7500,10;69
7800,10;69
8100,10;65
8400,10;48
8700,10;48
9000,10;48
9300,10;48
9600,10;63
9900,10;59
10200,10;58
10500,10;56
10800,10;55
11100,10;47
11400,10;47
11700,10;57
12000,10;55
12300,10;55
12600,10;52
12900,10;50
13200,10;50
13500,10;48
13800,10;48
14100,10;47
14400,10;47
14700,10;60
15000,10;57
15300,10;55
15600,10;54
15900,10;42
16200,10;59
16500,10;58
16800,10;56
17100,10;55
17400,10;55
17700,10;53
18000,10;51
18300,10;50
18600,10;50
18900,10;50
19200,10;48
19500,10;51
19800,10;51
20100,10;50
20400,10;49
20700,10;47
21000,10;61
21300,10;60
21600,10;57
21900,10;56
22200,10;51
22500,10;51
22800,10;49
23100,10;49
23400,10;47
23700,10;65
24000,10;51
24300,10;51
24600,10;51
24900,10;51
25200,10;50
25500,10;50
25800,10;48
26100,10;47
26400,10;65
26700,10;59
27000,10;58
27300,10;57
27600,10;56
27900,10;53
28200,10;53
28500,10;82
28800,10;69
29100,10;67
29400,10;62
29700,10;59
30000,10;57
30300,10;56
30600,10;56
30900,10;53
31200,10;53
31500,10;52
31800,10;49
32100,10;66
32400,10;63
32700,10;61
33000,10;60
33300,10;58
33600,10;57
33900,10;56
34200,10;54
34500,10;51
34800,10;49
35100,10;49
35400,10;52
35700,10;52
36000,10;51
36300,10;51
36600,10;48
36900,10;59
37200,10;56
37500,10;55
37800,10;53
38100,10;52
38400,10;51
38700,10;49
39000,10;63
39300,10;58
39600,10;56
39900,10;52
40200,10;51
40500,10;57
40800,10;57
41100,10;55
41400,10;54
41700,10;53
42000,10;53
42300,10;53
42600,10;52
42900,10;51
43200,10;51
43500,10;55
43800,10;54
44100,10;53
44400,10;53
44700,10;51
45000,10;50
45300,10;52
45600,10;52
45900,10;52
46200,10;51
46500,10;49
46800,10;57
47100,10;55
47400,10;55
47700,10;55
48000,10;55
48300,10;53
48600,10;52
48900,10;52
49200,10;49
49500,10;58
49800,10;58
50100,10;52
50400,10;50
50700,10;56
51000,10;54
51300,10;54
51600,10;53
51900,10;53
52200,10;51
52500,10;51
52800,10;50
53100,10;50
53400,10;48
53700,10;48
54000,10;63
54300,10;60
54600,10;59
54900,10;57
55200,10;57
55500,10;56
55800,10;55
56100,10;55
56400,10;54
56700,10;54
57000,10;52
57300,10;52
57600,10;50
57900,10;50
58200,10;50
58500,10;55
58800,10;54
59100,10;53
59400,10;53
59700,10;53
60000,10;53
60300,10;51
60600,10;50
60900,10;52
61200,10;51
61500,10;51
61800,10;50
62100,10;50
62400,10;49
62700,10;57
63000,10;55
63300,10;54
63600,10;51
63900,10;51
64200,10;51
64500,10;51
64800,10;49
65100,10;49
65400,10;56
65700,10;54
66000,10;53
66300,10;52
66600,10;52
66900,10;51
67200,10;49
67500,10;48
67800,10;47
68100,10;49
68400,10;47
68700,10;46
69000,10;47
69300,10;47
69600,10;46
69900,10;46
70200,10;46
70500,10;45
70800,10;60
71100,10;45
71400,10;57
71700,10;55
72000,10;52
72300,10;48
72600,10;48
72900,10;44
73200,10;43
73500,10;43
73800,10;54
74100,10;50
74400,10;47
74700,10;45
75000,10;44
75300,10;44
75600,10;43
75900,10;60
76200,10;46
76500,10;45
76800,10;44
77100,10;44
77400,10;42
77700,10;42
78000,10;41
78300,10;40
78600,10;38
78900,10;38
79200,10;46
79500,10;46
79800,10;44
80100,10;44
80400,10;43
80700,10;41
81000,10;51
81300,10;51
81600,10;40
81900,10;40
82200,10;58
82500,10;43
82800,10;40
83100,10;50
83400,10;48
83700,10;46
84000,10;45
84300,10;45
84600,10;44
84900,10;43
85200,10;43
85500,10;42
85800,10;41
86100,10;41
