time;num_of_active_hosts_new
300,10;800
600,10;800
900,10;800
1200,10;800
1500,10;800
1800,10;800
2100,10;800
2400,10;800
2700,10;800
3000,10;800
3300,10;800
3600,10;800
3900,10;800
4200,10;800
4500,10;800
4800,10;800
5100,10;800
5400,10;800
5700,10;800
6000,10;800
6300,10;800
6600,10;800
6900,10;800
7200,10;800
7500,10;800
7800,10;800
8100,10;800
8400,10;800
8700,10;800
9000,10;800
9300,10;800
9600,10;800
9900,10;800
10200,10;800
10500,10;800
10800,10;800
11100,10;800
11400,10;800
11700,10;800
12000,10;800
12300,10;800
12600,10;800
12900,10;800
13200,10;800
13500,10;800
13800,10;800
14100,10;800
14400,10;800
14700,10;800
15000,10;800
15300,10;800
15600,10;800
15900,10;800
16200,10;800
16500,10;800
16800,10;800
17100,10;800
17400,10;800
17700,10;800
18000,10;800
18300,10;800
18600,10;800
18900,10;800
19200,10;800
19500,10;800
19800,10;800
20100,10;800
20400,10;800
20700,10;800
21000,10;800
21300,10;800
21600,10;800
21900,10;800
22200,10;800
22500,10;800
22800,10;800
23100,10;800
23400,10;800
23700,10;800
24000,10;800
24300,10;800
24600,10;800
24900,10;800
25200,10;800
25500,10;800
25800,10;800
26100,10;800
26400,10;800
26700,10;800
27000,10;800
27300,10;800
27600,10;800
27900,10;800
28200,10;800
28500,10;800
28800,10;800
29100,10;800
29400,10;800
29700,10;800
30000,10;800
30300,10;800
30600,10;800
30900,10;800
31200,10;800
31500,10;800
31800,10;800
32100,10;800
32400,10;800
32700,10;800
33000,10;800
33300,10;800
33600,10;800
33900,10;800
34200,10;800
34500,10;800
34800,10;800
35100,10;800
35400,10;800
35700,10;800
36000,10;800
36300,10;800
36600,10;800
36900,10;800
37200,10;800
37500,10;800
37800,10;800
38100,10;800
38400,10;800
38700,10;800
39000,10;800
39300,10;800
39600,10;800
39900,10;800
40200,10;800
40500,10;800
40800,10;800
41100,10;800
41400,10;800
41700,10;800
42000,10;800
42300,10;800
42600,10;800
42900,10;800
43200,10;800
43500,10;800
43800,10;800
44100,10;800
44400,10;800
44700,10;800
45000,10;800
45300,10;800
45600,10;800
45900,10;800
46200,10;800
46500,10;800
46800,10;800
47100,10;800
47400,10;800
47700,10;800
48000,10;800
48300,10;800
48600,10;800
48900,10;800
49200,10;800
49500,10;800
49800,10;800
50100,10;800
50400,10;800
50700,10;800
51000,10;800
51300,10;800
51600,10;800
51900,10;800
52200,10;800
52500,10;800
52800,10;800
53100,10;800
53400,10;800
53700,10;800
54000,10;800
54300,10;800
54600,10;800
54900,10;800
55200,10;800
55500,10;800
55800,10;800
56100,10;800
56400,10;800
56700,10;800
57000,10;800
57300,10;800
57600,10;800
57900,10;800
58200,10;800
58500,10;800
58800,10;800
59100,10;800
59400,10;800
59700,10;800
60000,10;800
60300,10;800
60600,10;800
60900,10;800
61200,10;800
61500,10;800
61800,10;800
62100,10;800
62400,10;800
62700,10;800
63000,10;800
63300,10;800
63600,10;800
63900,10;800
64200,10;800
64500,10;800
64800,10;800
65100,10;800
65400,10;800
65700,10;800
66000,10;800
66300,10;800
66600,10;800
66900,10;800
67200,10;800
67500,10;800
67800,10;800
68100,10;800
68400,10;800
68700,10;800
69000,10;800
69300,10;800
69600,10;800
69900,10;800
70200,10;800
70500,10;800
70800,10;800
71100,10;800
71400,10;800
71700,10;800
72000,10;800
72300,10;800
72600,10;800
72900,10;800
73200,10;800
73500,10;800
73800,10;800
74100,10;800
74400,10;800
74700,10;800
75000,10;800
75300,10;800
75600,10;800
75900,10;800
76200,10;800
76500,10;800
76800,10;800
77100,10;800
77400,10;800
77700,10;800
78000,10;800
78300,10;800
78600,10;800
78900,10;800
79200,10;800
79500,10;800
79800,10;800
80100,10;800
80400,10;800
80700,10;800
81000,10;800
81300,10;800
81600,10;800
81900,10;800
82200,10;800
82500,10;800
82800,10;800
83100,10;800
83400,10;800
83700,10;800
84000,10;800
84300,10;800
84600,10;800
84900,10;800
85200,10;800
85500,10;800
85800,10;800
86100,10;800
