time;num_of_active_hosts
30,10;800
60,10;800
90,10;800
120,10;800
150,10;798
180,10;798
210,10;632
240,10;575
270,10;575
300,10;384
330,10;384
360,10;384
390,10;384
420,10;384
450,10;384
480,10;353
510,10;308
540,10;309
570,10;225
600,10;225
630,10;225
660,10;226
690,10;229
720,10;230
750,10;229
780,10;166
810,10;167
840,10;167
870,10;172
900,10;177
930,10;181
960,10;186
990,10;156
1020,10;159
1050,10;167
1080,10;167
1110,10;168
1140,10;174
1170,10;174
1200,10;173
1230,10;173
1260,10;157
1290,10;161
1320,10;163
1350,10;161
1380,10;163
1410,10;169
1440,10;169
1470,10;169
1500,10;171
1530,10;168
1560,10;169
1590,10;170
1620,10;168
1650,10;170
1680,10;171
1710,10;173
1740,10;174
1770,10;174
1800,10;174
1830,10;174
1860,10;174
1890,10;176
1920,10;178
1950,10;184
1980,10;190
2010,10;189
2040,10;190
2070,10;190
2100,10;189
2130,10;189
2160,10;189
2190,10;186
2220,10;180
2250,10;184
2280,10;185
2310,10;185
2340,10;186
2370,10;182
2400,10;182
2430,10;182
2460,10;184
2490,10;182
2520,10;185
2550,10;184
2580,10;184
2610,10;185
2640,10;187
2670,10;184
2700,10;184
2730,10;185
2760,10;181
2790,10;182
2820,10;182
2850,10;180
2880,10;186
2910,10;193
2940,10;192
2970,10;193
3000,10;195
3030,10;195
3060,10;196
3090,10;196
3120,10;196
3150,10;194
3180,10;193
3210,10;191
3240,10;191
3270,10;192
3300,10;191
3330,10;193
3360,10;194
3390,10;193
3420,10;193
3450,10;193
3480,10;192
3510,10;191
3540,10;193
3570,10;196
3600,10;196
3630,10;196
3660,10;196
3690,10;196
3720,10;196
3750,10;197
3780,10;196
3810,10;197
3840,10;198
3870,10;197
3900,10;197
3930,10;197
3960,10;197
3990,10;199
4020,10;196
4050,10;194
4080,10;195
4110,10;195
4140,10;196
4170,10;196
4200,10;193
4230,10;192
4260,10;192
4290,10;193
4320,10;191
4350,10;192
4380,10;193
4410,10;193
4440,10;193
4470,10;193
4500,10;194
4530,10;197
4560,10;197
4590,10;197
4620,10;198
4650,10;197
4680,10;198
4710,10;200
4740,10;202
4770,10;197
4800,10;200
4830,10;200
4860,10;192
4890,10;193
4920,10;193
4950,10;194
4980,10;196
5010,10;196
5040,10;197
5070,10;199
5100,10;200
5130,10;201
5160,10;201
5190,10;201
5220,10;198
5250,10;199
5280,10;199
5310,10;199
5340,10;200
5370,10;199
5400,10;200
5430,10;202
5460,10;202
5490,10;200
5520,10;200
