time;num_of_active_hosts
30,10;393
60,10;54
90,10;55
120,10;58
150,10;58
180,10;60
210,10;58
240,10;58
270,10;56
300,10;57
330,10;54
360,10;54
390,10;53
420,10;56
450,10;56
480,10;56
510,10;52
540,10;50
570,10;50
600,10;51
630,10;53
660,10;50
690,10;51
720,10;48
750,10;52
780,10;53
810,10;55
840,10;51
870,10;51
900,10;51
930,10;53
960,10;52
990,10;49
1020,10;46
1050,10;48
1080,10;48
1110,10;42
1140,10;47
1170,10;49
1200,10;47
1230,10;46
1260,10;47
1290,10;45
1320,10;44
1350,10;44
1380,10;45
1410,10;46
1440,10;46
1470,10;48
1500,10;45
1530,10;44
1560,10;51
1590,10;43
1620,10;44
1650,10;46
1680,10;45
1710,10;49
1740,10;50
1770,10;49
1800,10;49
1830,10;49
1860,10;47
1890,10;48
1920,10;47
1950,10;50
1980,10;51
2010,10;49
2040,10;47
2070,10;46
2100,10;51
2130,10;49
2160,10;47
2190,10;48
2220,10;47
2250,10;50
2280,10;52
2310,10;48
2340,10;46
2370,10;51
2400,10;46
2430,10;50
2460,10;51
2490,10;49
2520,10;51
2550,10;48
2580,10;48
2610,10;45
2640,10;48
2670,10;47
2700,10;47
2730,10;48
2760,10;49
2790,10;46
2820,10;49
2850,10;55
2880,10;53
2910,10;51
2940,10;49
2970,10;49
3000,10;49
3030,10;48
3060,10;51
3090,10;48
3120,10;48
3150,10;49
3180,10;44
3210,10;49
3240,10;48
3270,10;53
3300,10;50
3330,10;49
3360,10;50
3390,10;51
3420,10;46
3450,10;46
3480,10;49
3510,10;48
3540,10;48
3570,10;47
3600,10;51
3630,10;47
3660,10;47
3690,10;49
3720,10;49
3750,10;50
3780,10;51
3810,10;48
3840,10;49
3870,10;48
3900,10;49
3930,10;47
3960,10;50
3990,10;48
4020,10;49
4050,10;50
4080,10;51
4110,10;49
4140,10;50
4170,10;50
4200,10;52
4230,10;47
4260,10;48
4290,10;48
4320,10;47
4350,10;49
4380,10;47
4410,10;48
4440,10;47
4470,10;48
4500,10;47
4530,10;48
4560,10;52
4590,10;48
4620,10;51
4650,10;48
4680,10;51
4710,10;47
4740,10;49
4770,10;49
4800,10;51
4830,10;49
4860,10;51
4890,10;52
4920,10;47
4950,10;49
4980,10;51
5010,10;49
5040,10;49
5070,10;49
5100,10;47
5130,10;50
5160,10;50
5190,10;49
5220,10;49
5250,10;51
5280,10;48
5310,10;50
5340,10;48
5370,10;48
5400,10;50
5430,10;47
5460,10;49
5490,10;47
5520,10;48
5550,10;49
5580,10;49
5610,10;48
5640,10;49
5670,10;51
5700,10;46
5730,10;48
5760,10;48
5790,10;48
5820,10;50
5850,10;51
5880,10;49
5910,10;48
5940,10;46
5970,10;46
6000,10;46
6030,10;47
6060,10;49
6090,10;49
6120,10;46
6150,10;48
6180,10;48
6210,10;46
6240,10;48
6270,10;48
6300,10;47
6330,10;48
6360,10;44
6390,10;44
6420,10;43
6450,10;49
6480,10;45
6510,10;44
6540,10;47
6570,10;44
6600,10;46
6630,10;46
6660,10;49
6690,10;42
6720,10;39
6750,10;41
6780,10;44
6810,10;44
6840,10;43
6870,10;43
6900,10;44
6930,10;43
6960,10;44
6990,10;41
7020,10;39
7050,10;39
7080,10;44
7110,10;43
7140,10;45
7170,10;43
7200,10;44
7230,10;41
7260,10;43
7290,10;43
7320,10;38
7350,10;43
7380,10;44
7410,10;44
7440,10;42
7470,10;41
7500,10;41
7530,10;41
7560,10;39
7590,10;44
7620,10;40
7650,10;38
7680,10;38
7710,10;43
7740,10;39
7770,10;45
7800,10;38
7830,10;41
7860,10;36
7890,10;38
7920,10;42
7950,10;40
7980,10;38
8010,10;40
8040,10;40
8070,10;40
8100,10;44
8130,10;41
8160,10;37
8190,10;40
8220,10;43
8250,10;40
8280,10;38
8310,10;41
8340,10;41
8370,10;42
8400,10;37
8430,10;38
8460,10;37
8490,10;38
8520,10;38
8550,10;40
8580,10;37
8610,10;38
8640,10;39
8670,10;42
8700,10;45
8730,10;43
8760,10;46
8790,10;45
8820,10;45
8850,10;45
8880,10;46
8910,10;46
8940,10;44
8970,10;43
9000,10;44
9030,10;41
9060,10;47
9090,10;44
9120,10;45
9150,10;43
9180,10;43
9210,10;45
9240,10;44
9270,10;46
9300,10;45
9330,10;43
9360,10;41
9390,10;42
9420,10;45
9450,10;48
9480,10;46
9510,10;45
9540,10;42
9570,10;46
9600,10;44
9630,10;41
9660,10;41
9690,10;42
9720,10;42
9750,10;38
9780,10;41
9810,10;44
9840,10;44
9870,10;42
9900,10;43
9930,10;41
9960,10;42
9990,10;41
10020,10;39
10050,10;42
10080,10;43
10110,10;46
10140,10;44
10170,10;44
10200,10;47
10230,10;39
10260,10;40
10290,10;42
10320,10;42
10350,10;44
10380,10;46
10410,10;44
10440,10;44
10470,10;45
10500,10;42
10530,10;44
10560,10;43
10590,10;46
10620,10;48
10650,10;45
10680,10;45
10710,10;43
10740,10;46
