migration_time;num_of_mig_cum
300,10;368
600,10;631
900,10;836
1200,10;1001
1500,10;1148
1800,10;1265
2100,10;1370
2400,10;1475
2700,10;1561
3000,10;1640
3300,10;1715
3600,10;1778
3900,10;1867
4200,10;1965
4500,10;2092
4800,10;2177
5100,10;2266
5400,10;2384
5700,10;2482
6000,10;2644
6300,10;2834
6600,10;2947
6900,10;3040
7200,10;3118
7500,10;3249
7800,10;3408
8100,10;3550
8400,10;3670
8700,10;3753
9000,10;3856
9300,10;3980
9600,10;4110
9900,10;4192
10200,10;4315
10500,10;4477
10800,10;4574
11100,10;4680
11400,10;4796
11700,10;4905
12000,10;5011
12300,10;5182
12600,10;5246
12900,10;5379
13200,10;5481
13500,10;5550
13800,10;5703
14100,10;5830
14400,10;5950
14700,10;6043
15000,10;6191
15300,10;6285
15600,10;6371
15900,10;6483
16200,10;6607
16500,10;6724
16800,10;6853
17100,10;6998
17400,10;7167
17700,10;7276
18000,10;7351
18300,10;7470
18600,10;7571
18900,10;7740
19200,10;7856
19500,10;8020
19800,10;8127
20100,10;8249
20400,10;8363
20700,10;8460
21000,10;8578
21300,10;8687
21600,10;8843
21900,10;8947
22200,10;9039
22500,10;9169
22800,10;9318
23100,10;9409
23400,10;9571
23700,10;9732
24000,10;9938
24300,10;10077
24600,10;10189
24900,10;10277
25200,10;10402
25500,10;10490
25800,10;10595
26100,10;10675
26400,10;10763
26700,10;10917
27000,10;11014
27300,10;11163
27600,10;11282
27900,10;11440
28200,10;11568
28500,10;11728
28800,10;11833
29100,10;11939
29400,10;12023
29700,10;12135
30000,10;12217
30300,10;12339
30600,10;12443
30900,10;12554
31200,10;12675
31500,10;12757
31800,10;12879
32100,10;13026
32400,10;13129
32700,10;13231
33000,10;13370
33300,10;13481
33600,10;13613
33900,10;13721
34200,10;13827
34500,10;13932
34800,10;14072
35100,10;14211
35400,10;14305
35700,10;14410
36000,10;14560
36300,10;14671
36600,10;14781
36900,10;14989
37200,10;15118
37500,10;15226
37800,10;15323
38100,10;15428
38400,10;15535
38700,10;15624
39000,10;15780
39300,10;15906
39600,10;16048
39900,10;16168
40200,10;16338
40500,10;16511
40800,10;16628
41100,10;16738
41400,10;16881
41700,10;17010
42000,10;17146
42300,10;17330
42600,10;17403
42900,10;17503
43200,10;17605
43500,10;17738
43800,10;17827
44100,10;17945
44400,10;18063
44700,10;18163
45000,10;18250
45300,10;18376
45600,10;18468
45900,10;18589
46200,10;18720
46500,10;18835
46800,10;18959
47100,10;19119
47400,10;19218
47700,10;19344
48000,10;19516
48300,10;19606
48600,10;19758
48900,10;19856
49200,10;19949
49500,10;20049
49800,10;20159
50100,10;20277
50400,10;20400
50700,10;20494
51000,10;20639
51300,10;20760
51600,10;20862
51900,10;20970
52200,10;21073
52500,10;21191
52800,10;21319
53100,10;21441
53400,10;21551
53700,10;21682
54000,10;21812
54300,10;21941
54600,10;22047
54900,10;22175
55200,10;22262
55500,10;22403
55800,10;22543
56100,10;22674
56400,10;22790
56700,10;22893
57000,10;22997
57300,10;23124
57600,10;23263
57900,10;23388
58200,10;23487
58500,10;23573
58800,10;23719
59100,10;23794
59400,10;23912
59700,10;24013
60000,10;24129
60300,10;24228
60600,10;24413
60900,10;24519
61200,10;24642
61500,10;24758
61800,10;24859
62100,10;25058
62400,10;25158
62700,10;25332
63000,10;25414
63300,10;25532
63600,10;25630
63900,10;25728
64200,10;25853
64500,10;25988
64800,10;26066
65100,10;26196
65400,10;26291
65700,10;26437
66000,10;26523
66300,10;26618
66600,10;26728
66900,10;26841
67200,10;26912
67500,10;27097
67800,10;27183
68100,10;27302
68400,10;27381
68700,10;27464
69000,10;27600
69300,10;27709
69600,10;27851
69900,10;27996
70200,10;28075
70500,10;28217
70800,10;28341
71100,10;28417
71400,10;28541
71700,10;28667
72000,10;28736
72300,10;28836
72600,10;28985
72900,10;29152
73200,10;29269
73500,10;29403
73800,10;29561
74100,10;29655
74400,10;29788
74700,10;29904
75000,10;29979
75300,10;30091
75600,10;30243
75900,10;30361
76200,10;30456
76500,10;30564
76800,10;30710
77100,10;30856
77400,10;30991
77700,10;31070
78000,10;31181
78300,10;31300
78600,10;31407
78900,10;31484
79200,10;31588
79500,10;31726
79800,10;31812
80100,10;31978
80400,10;32120
80700,10;32203
81000,10;32323
81300,10;32481
81600,10;32604
81900,10;32759
82200,10;32847
82500,10;32957
82800,10;33078
83100,10;33179
83400,10;33276
83700,10;33366
84000,10;33447
84300,10;33532
84600,10;33651
84900,10;33750
85200,10;33857
85500,10;33978
85800,10;34055
86100,10;34197
