time;num_of_active_hosts
300,10;768
600,10;434
900,10;294
1200,10;216
1500,10;170
1800,10;141
2100,10;120
2400,10;101
2700,10;89
3000,10;85
3300,10;77
3600,10;78
3900,10;76
4200,10;90
4500,10;110
4800,10;133
5100,10;87
5400,10;82
5700,10;92
6000,10;94
6300,10;155
6600,10;85
6900,10;74
7200,10;82
7500,10;116
7800,10;133
8100,10;77
8400,10;83
8700,10;68
9000,10;92
9300,10;134
9600,10;118
9900,10;78
10200,10;65
10500,10;86
10800,10;110
11100,10;87
11400,10;80
11700,10;111
12000,10;98
12300,10;94
12600,10;100
12900,10;88
13200,10;81
13500,10;97
13800,10;129
14100,10;94
14400,10;79
14700,10;99
15000,10;93
15300,10;104
15600,10;101
15900,10;68
16200,10;100
16500,10;139
16800,10;66
17100,10;88
17400,10;84
17700,10;113
18000,10;123
18300,10;74
18600,10;71
18900,10;110
19200,10;86
19500,10;101
19800,10;127
20100,10;65
20400,10;95
20700,10;74
21000,10;139
21300,10;107
21600,10;69
21900,10;91
22200,10;58
22500,10;122
22800,10;117
23100,10;70
23400,10;72
23700,10;112
24000,10;85
24300,10;92
24600,10;101
24900,10;87
25200,10;124
25500,10;88
25800,10;72
26100,10;104
26400,10;135
26700,10;64
27000,10;77
27300,10;93
27600,10;117
27900,10;75
28200,10;99
28500,10;155
28800,10;91
29100,10;79
29400,10;75
29700,10;98
30000,10;82
30300,10;108
30600,10;107
30900,10;82
31200,10;92
31500,10;100
31800,10;75
32100,10;111
32400,10;87
32700,10;122
33000,10;98
33300,10;87
33600,10;95
33900,10;121
34200,10;83
34500,10;74
34800,10;111
35100,10;97
35400,10;78
35700,10;92
36000,10;132
36300,10;85
36600,10;69
36900,10;83
37200,10;108
37500,10;127
37800,10;66
38100,10;82
38400,10;101
38700,10;106
39000,10;99
39300,10;82
39600,10;119
39900,10;88
40200,10;78
40500,10;102
40800,10;85
41100,10;93
41400,10;121
41700,10;78
42000,10;85
42300,10;89
42600,10;119
42900,10;83
43200,10;93
43500,10;107
43800,10;101
44100,10;100
44400,10;78
44700,10;108
45000,10;91
45300,10;92
45600,10;88
45900,10;102
46200,10;77
46500,10;89
46800,10;135
47100,10;89
47400,10;82
47700,10;103
48000,10;91
48300,10;95
48600,10;111
48900,10;99
49200,10;70
49500,10;126
49800,10;126
50100,10;70
50400,10;86
50700,10;73
51000,10;96
51300,10;131
51600,10;82
51900,10;75
52200,10;101
52500,10;115
52800,10;69
53100,10;114
53400,10;109
53700,10;73
54000,10;94
54300,10;91
54600,10;108
54900,10;115
55200,10;86
55500,10;81
55800,10;100
56100,10;102
56400,10;90
56700,10;115
57000,10;86
57300,10;108
57600,10;104
57900,10;79
58200,10;96
58500,10;104
58800,10;92
59100,10;86
59400,10;91
59700,10;105
60000,10;113
60300,10;70
60600,10;101
60900,10;95
61200,10;65
61500,10;104
61800,10;106
62100,10;79
62400,10;86
62700,10;98
63000,10;80
63300,10;123
63600,10;70
63900,10;67
64200,10;82
64500,10;126
64800,10;85
65100,10;67
65400,10;103
65700,10;90
66000,10;81
66300,10;98
66600,10;140
66900,10;71
67200,10;71
67500,10;72
67800,10;106
68100,10;83
68400,10;67
68700,10;86
69000,10;109
69300,10;77
69600,10;80
69900,10;74
70200,10;88
70500,10;79
70800,10;95
71100,10;79
71400,10;120
71700,10;73
72000,10;83
72300,10;68
72600,10;98
72900,10;90
73200,10;62
73500,10;104
73800,10;86
74100,10;81
74400,10;71
74700,10;90
75000,10;103
75300,10;67
75600,10;75
75900,10;117
76200,10;70
76500,10;70
76800,10;70
77100,10;165
77400,10;82
77700,10;74
78000,10;65
78300,10;58
78600,10;51
78900,10;97
79200,10;113
79500,10;66
79800,10;71
80100,10;95
80400,10;95
80700,10;70
81000,10;76
81300,10;63
81600,10;90
81900,10;134
82200,10;83
82500,10;54
82800,10;69
83100,10;66
83400,10;74
83700,10;106
84000,10;72
84300,10;68
84600,10;77
84900,10;100
85200,10;82
85500,10;81
85800,10;58
86100,10;102
