time;num_of_active_hosts
300,10;768
600,10;434
900,10;294
1200,10;216
1500,10;170
1800,10;141
2100,10;118
2400,10;103
2700,10;89
3000,10;89
3300,10;75
3600,10;74
3900,10;63
4200,10;63
4500,10;54
4800,10;55
5100,10;54
5400,10;53
5700,10;53
6000,10;51
6300,10;51
6600,10;51
6900,10;50
7200,10;50
7500,10;86
7800,10;75
8100,10;65
8400,10;64
8700,10;58
9000,10;56
9300,10;56
9600,10;56
9900,10;56
10200,10;52
10500,10;52
10800,10;52
11100,10;50
11400,10;50
11700,10;50
12000,10;47
12300,10;47
12600,10;113
12900,10;84
13200,10;59
13500,10;57
13800,10;50
14100,10;50
14400,10;50
14700,10;133
15000,10;105
15300,10;74
15600,10;63
15900,10;53
16200,10;52
16500,10;52
16800,10;52
17100,10;52
17400,10;96
17700,10;72
18000,10;61
18300,10;58
18600,10;52
18900,10;52
19200,10;51
19500,10;51
19800,10;137
20100,10;111
20400,10;73
20700,10;66
21000,10;59
21300,10;59
21600,10;59
21900,10;56
22200,10;54
22500,10;54
22800,10;126
23100,10;98
23400,10;65
23700,10;65
24000,10;51
24300,10;126
24600,10;100
24900,10;75
25200,10;71
25500,10;60
25800,10;60
26100,10;54
26400,10;54
26700,10;53
27000,10;53
27300,10;53
27600,10;53
27900,10;52
28200,10;134
28500,10;113
28800,10;76
29100,10;72
29400,10;60
29700,10;60
30000,10;53
30300,10;53
30600,10;53
30900,10;53
31200,10;53
31500,10;53
31800,10;51
32100,10;130
32400,10;104
32700,10;75
33000,10;57
33300,10;57
33600,10;57
33900,10;57
34200,10;55
34500,10;53
34800,10;53
35100,10;53
35400,10;53
35700,10;53
36000,10;97
36300,10;70
36600,10;56
36900,10;56
37200,10;54
37500,10;54
37800,10;53
38100,10;53
38400,10;52
38700,10;51
39000,10;51
39300,10;51
39600,10;99
39900,10;77
40200,10;57
40500,10;57
40800,10;54
41100,10;54
41400,10;54
41700,10;54
42000,10;54
42300,10;53
42600,10;53
42900,10;52
43200,10;52
43500,10;52
43800,10;52
44100,10;52
44400,10;52
44700,10;52
45000,10;52
45300,10;52
45600,10;70
45900,10;59
46200,10;59
46500,10;57
46800,10;57
47100,10;53
47400,10;67
47700,10;61
48000,10;58
48300,10;56
48600,10;56
48900,10;56
49200,10;54
49500,10;54
49800,10;54
50100,10;54
50400,10;54
50700,10;54
51000,10;54
51300,10;54
51600,10;54
51900,10;54
52200,10;53
52500,10;102
52800,10;78
53100,10;61
53400,10;61
53700,10;52
54000,10;52
54300,10;52
54600,10;52
54900,10;52
55200,10;52
55500,10;52
55800,10;52
56100,10;52
56400,10;52
56700,10;52
57000,10;48
57300,10;76
57600,10;62
57900,10;57
58200,10;57
58500,10;56
58800,10;55
59100,10;55
59400,10;54
59700,10;54
60000,10;54
60300,10;54
60600,10;54
60900,10;53
61200,10;51
61500,10;51
61800,10;51
62100,10;60
62400,10;55
62700,10;55
63000,10;52
63300,10;52
63600,10;50
63900,10;50
64200,10;49
64500,10;114
64800,10;88
65100,10;64
65400,10;64
65700,10;53
66000,10;53
66300,10;53
66600,10;53
66900,10;51
67200,10;47
67500,10;57
67800,10;56
68100,10;55
68400,10;52
68700,10;51
69000,10;51
69300,10;51
69600,10;51
69900,10;50
70200,10;49
70500,10;49
70800,10;49
71100,10;49
71400,10;80
71700,10;64
72000,10;58
72300,10;51
72600,10;49
72900,10;47
73200,10;46
73500,10;108
73800,10;84
74100,10;60
74400,10;53
74700,10;53
75000,10;53
75300,10;52
75600,10;50
75900,10;50
76200,10;46
76500,10;45
76800,10;44
77100,10;191
77400,10;97
77700,10;75
78000,10;64
78300,10;55
78600,10;55
78900,10;47
79200,10;46
79500,10;43
79800,10;43
80100,10;43
80400,10;43
80700,10;43
81000,10;72
81300,10;54
81600,10;46
81900,10;46
82200,10;86
82500,10;64
82800,10;49
83100,10;48
83400,10;45
83700,10;45
84000,10;45
84300,10;45
84600,10;43
84900,10;43
85200,10;43
85500,10;154
85800,10;104
86100,10;81
