time;num_of_active_hosts_new
300,10;800
600,10;434
900,10;294
1200,10;216
1500,10;170
1800,10;140
2100,10;118
2400,10;102
2700,10;87
3000,10;76
3300,10;70
3600,10;62
3900,10;56
4200,10;56
4500,10;55
4800,10;53
5100,10;46
5400,10;49
5700,10;54
6000,10;47
6300,10;76
6600,10;59
6900,10;51
7200,10;51
7500,10;71
7800,10;57
8100,10;57
8400,10;52
8700,10;51
9000,10;51
9300,10;66
9600,10;58
9900,10;49
10200,10;49
10500,10;52
10800,10;49
11100,10;45
11400,10;54
11700,10;52
12000,10;46
12300,10;75
12600,10;59
12900,10;48
13200,10;51
13500,10;50
13800,10;47
14100,10;47
14400,10;60
14700,10;55
15000,10;49
15300,10;49
15600,10;81
15900,10;52
16200,10;46
16500,10;71
16800,10;57
17100,10;51
17400,10;52
17700,10;52
18000,10;56
18300,10;53
18600,10;50
18900,10;66
19200,10;53
19500,10;59
19800,10;56
20100,10;48
20400,10;59
20700,10;49
21000,10;65
21300,10;53
21600,10;53
21900,10;53
22200,10;45
22500,10;68
22800,10;58
23100,10;52
23400,10;53
23700,10;72
24000,10;57
24300,10;51
24600,10;63
24900,10;52
25200,10;55
25500,10;53
25800,10;52
26100,10;52
26400,10;54
26700,10;53
27000,10;53
27300,10;51
27600,10;68
27900,10;55
28200,10;57
28500,10;70
28800,10;56
29100,10;54
29400,10;52
29700,10;52
30000,10;52
30300,10;52
30600,10;56
30900,10;51
31200,10;50
31500,10;52
31800,10;48
32100,10;77
32400,10;60
32700,10;55
33000,10;51
33300,10;62
33600,10;54
33900,10;54
34200,10;50
34500,10;49
34800,10;65
35100,10;53
35400,10;51
35700,10;54
36000,10;68
36300,10;54
36600,10;47
36900,10;73
37200,10;59
37500,10;55
37800,10;51
38100,10;63
38400,10;53
38700,10;53
39000,10;57
39300,10;49
39600,10;64
39900,10;50
40200,10;51
40500,10;60
40800,10;52
41100,10;70
41400,10;57
41700,10;50
42000,10;66
42300,10;56
42600,10;53
42900,10;53
43200,10;59
43500,10;54
43800,10;51
44100,10;65
44400,10;56
44700,10;50
45000,10;52
45300,10;52
45600,10;57
45900,10;55
46200,10;50
46500,10;56
46800,10;56
47100,10;52
47400,10;57
47700,10;56
48000,10;55
48300,10;52
48600,10;56
48900,10;57
49200,10;48
49500,10;57
49800,10;54
50100,10;54
50400,10;54
50700,10;54
51000,10;50
51300,10;61
51600,10;52
51900,10;52
52200,10;54
52500,10;54
52800,10;51
53100,10;64
53400,10;54
53700,10;51
54000,10;61
54300,10;51
54600,10;55
54900,10;55
55200,10;52
55500,10;56
55800,10;52
56100,10;53
56400,10;52
56700,10;62
57000,10;50
57300,10;58
57600,10;49
57900,10;61
58200,10;53
58500,10;53
58800,10;53
59100,10;52
59400,10;47
59700,10;52
60000,10;52
60300,10;52
60600,10;60
60900,10;52
61200,10;52
61500,10;53
61800,10;51
62100,10;61
62400,10;50
62700,10;60
63000,10;49
63300,10;59
63600,10;50
63900,10;50
64200,10;50
64500,10;68
64800,10;52
65100,10;48
65400,10;66
65700,10;55
66000,10;52
66300,10;50
66600,10;65
66900,10;51
67200,10;44
67500,10;62
67800,10;54
68100,10;47
68400,10;49
68700,10;49
69000,10;49
69300,10;48
69600,10;48
69900,10;42
70200,10;45
70500,10;45
70800,10;60
71100,10;49
71400,10;66
71700,10;53
72000,10;48
72300,10;45
72600,10;62
72900,10;50
73200,10;43
73500,10;75
73800,10;59
74100,10;47
74400,10;45
74700,10;44
75000,10;44
75300,10;43
75600,10;49
75900,10;49
76200,10;43
76500,10;43
76800,10;42
77100,10;92
77400,10;49
77700,10;49
78000,10;42
78300,10;66
78600,10;47
78900,10;47
79200,10;47
79500,10;46
79800,10;43
80100,10;49
80400,10;42
80700,10;47
81000,10;47
81300,10;45
81600,10;39
81900,10;56
82200,10;48
82500,10;40
82800,10;51
83100,10;46
83400,10;43
83700,10;62
84000,10;48
84300,10;43
84600,10;41
84900,10;58
85200,10;47
85500,10;47
85800,10;39
86100,10;70
