time;num_of_active_hosts_new
300,10;800
600,10;321
900,10;220
1200,10;167
1500,10;131
1800,10;108
2100,10;94
2400,10;83
2700,10;75
3000,10;73
3300,10;70
3600,10;70
3900,10;66
4200,10;66
4500,10;66
4800,10;66
5100,10;61
5400,10;58
5700,10;58
6000,10;58
6300,10;58
6600,10;57
6900,10;57
7200,10;57
7500,10;57
7800,10;56
8100,10;56
8400,10;56
8700,10;56
9000,10;56
9300,10;56
9600,10;56
9900,10;56
10200,10;56
10500,10;54
10800,10;54
11100,10;46
11400,10;46
11700,10;46
12000,10;46
12300,10;46
12600,10;46
12900,10;45
13200,10;45
13500,10;44
13800,10;44
14100,10;44
14400,10;43
14700,10;43
15000,10;43
15300,10;43
15600,10;43
15900,10;42
16200,10;42
16500,10;42
16800,10;42
17100,10;41
17400,10;65
17700,10;65
18000,10;65
18300,10;65
18600,10;65
18900,10;65
19200,10;65
19500,10;65
19800,10;65
20100,10;65
20400,10;65
20700,10;65
21000,10;64
21300,10;64
21600,10;64
21900,10;63
22200,10;57
22500,10;57
22800,10;57
23100,10;56
23400,10;56
23700,10;56
24000,10;55
24300,10;55
24600,10;55
24900,10;55
25200,10;55
25500,10;55
25800,10;55
26100,10;55
26400,10;54
26700,10;54
27000,10;54
27300,10;54
27600,10;53
27900,10;53
28200,10;53
28500,10;53
28800,10;53
29100,10;53
29400,10;53
29700,10;53
30000,10;53
30300,10;53
30600,10;53
30900,10;53
31200,10;53
31500,10;52
31800,10;51
32100,10;51
32400,10;51
32700,10;50
33000,10;50
33300,10;48
33600,10;48
33900,10;47
34200,10;47
34500,10;47
34800,10;47
35100,10;47
35400,10;47
35700,10;47
36000,10;47
36300,10;47
36600,10;47
36900,10;46
37200,10;46
37500,10;46
37800,10;46
38100,10;46
38400,10;46
38700,10;46
39000,10;46
39300,10;46
39600,10;46
39900,10;45
40200,10;45
40500,10;45
40800,10;44
41100,10;44
41400,10;44
41700,10;44
42000,10;44
42300,10;44
42600,10;44
42900,10;44
43200,10;44
43500,10;43
43800,10;43
44100,10;43
44400,10;45
44700,10;45
45000,10;45
45300,10;44
45600,10;43
45900,10;46
46200,10;46
46500,10;46
46800,10;46
47100,10;46
47400,10;46
47700,10;45
48000,10;45
48300,10;45
48600,10;47
48900,10;47
49200,10;47
49500,10;47
49800,10;46
50100,10;46
50400,10;46
50700,10;46
51000,10;46
51300,10;45
51600,10;45
51900,10;45
52200,10;45
52500,10;45
52800,10;45
53100,10;45
53400,10;45
53700,10;44
54000,10;44
54300,10;44
54600,10;44
54900,10;44
55200,10;44
55500,10;44
55800,10;44
56100,10;43
56400,10;43
56700,10;43
57000,10;43
57300,10;43
57600,10;43
57900,10;43
58200,10;43
58500,10;61
58800,10;61
59100,10;60
59400,10;59
59700,10;59
60000,10;57
60300,10;57
60600,10;57
60900,10;57
61200,10;57
61500,10;57
61800,10;57
62100,10;56
62400,10;56
62700,10;56
63000,10;56
63300,10;56
63600,10;55
63900,10;55
64200,10;53
64500,10;53
64800,10;53
65100,10;52
65400,10;52
65700,10;52
66000,10;52
66300,10;51
66600,10;51
66900,10;51
67200,10;49
67500,10;49
67800,10;49
68100,10;49
68400,10;49
68700,10;49
69000,10;49
69300,10;48
69600,10;47
69900,10;47
70200,10;47
70500,10;47
70800,10;47
71100,10;47
71400,10;45
71700,10;45
72000,10;45
72300,10;45
72600,10;45
72900,10;45
73200,10;45
73500,10;45
73800,10;45
74100,10;43
74400,10;43
74700,10;43
75000,10;43
75300,10;43
75600,10;43
75900,10;43
76200,10;42
76500,10;42
76800,10;42
77100,10;42
77400,10;42
77700,10;42
78000,10;42
78300,10;41
78600,10;41
78900,10;41
79200,10;41
79500,10;41
79800,10;41
80100,10;41
80400,10;41
80700,10;41
81000,10;41
81300,10;41
81600,10;41
81900,10;41
82200,10;41
82500,10;41
82800,10;41
83100,10;41
83400,10;41
83700,10;41
84000,10;41
84300,10;41
84600,10;40
84900,10;39
85200,10;39
85500,10;39
85800,10;39
86100,10;39
