migration_time;num_of_mig
30,10;590
60,10;296
90,10;213
120,10;177
150,10;157
180,10;127
210,10;116
240,10;99
270,10;83
300,10;85
330,10;73
360,10;78
390,10;66
420,10;77
450,10;76
480,10;85
510,10;63
540,10;89
570,10;74
600,10;85
630,10;72
660,10;71
690,10;75
720,10;90
750,10;110
780,10;84
810,10;83
840,10;83
870,10;89
900,10;77
930,10;78
960,10;70
990,10;80
1020,10;72
1050,10;75
1080,10;81
1110,10;71
1140,10;69
1170,10;67
1200,10;105
1230,10;76
1260,10;66
1290,10;76
1320,10;78
1350,10;66
1380,10;71
1410,10;65
1440,10;90
1470,10;85
1500,10;77
1530,10;89
1560,10;74
1590,10;60
1620,10;63
1650,10;89
1680,10;77
1710,10;90
1740,10;76
1770,10;80
1800,10;91
1830,10;73
1860,10;68
1890,10;66
1920,10;74
1950,10;95
1980,10;70
2010,10;72
2040,10;97
2070,10;90
2100,10;78
2130,10;95
2160,10;82
2190,10;80
2220,10;60
2250,10;107
2280,10;108
2310,10;102
2340,10;101
2370,10;81
2400,10;73
2430,10;91
2460,10;69
2490,10;60
2520,10;87
2550,10;83
2580,10;56
2610,10;72
2640,10;82
2670,10;78
2700,10;71
2730,10;105
2760,10;90
2790,10;78
2820,10;77
2850,10;66
2880,10;66
2910,10;72
2940,10;63
2970,10;62
3000,10;71
3030,10;75
3060,10;66
3090,10;92
3120,10;96
3150,10;58
3180,10;87
3210,10;71
3240,10;72
3270,10;114
3300,10;99
3330,10;85
3360,10;73
3390,10;78
3420,10;66
3450,10;91
3480,10;60
3510,10;101
3540,10;80
3570,10;107
3600,10;68
3630,10;52
3660,10;84
3690,10;78
3720,10;93
3750,10;89
3780,10;89
3810,10;68
3840,10;72
3870,10;65
3900,10;76
3930,10;113
3960,10;82
3990,10;72
4020,10;116
4050,10;97
4080,10;76
4110,10;89
4140,10;93
4170,10;71
4200,10;74
4230,10;65
4260,10;61
4290,10;90
4320,10;110
4350,10;96
4380,10;66
4410,10;90
4440,10;69
4470,10;87
4500,10;70
4530,10;80
4560,10;109
4590,10;71
4620,10;71
4650,10;80
4680,10;77
4710,10;102
4740,10;80
4770,10;66
4800,10;74
4830,10;82
4860,10;88
4890,10;76
4920,10;83
4950,10;74
4980,10;86
5010,10;91
5040,10;88
5070,10;96
5100,10;94
5130,10;136
5160,10;81
5190,10;70
5220,10;73
5250,10;72
5280,10;69
5310,10;73
5340,10;72
5370,10;77
5400,10;72
5430,10;94
5460,10;118
5490,10;81
5520,10;90
5550,10;94
5580,10;79
5610,10;75
5640,10;88
5670,10;61
5700,10;70
5730,10;83
5760,10;88
5790,10;83
5820,10;109
5850,10;99
5880,10;89
5910,10;89
5940,10;58
5970,10;68
6000,10;91
6030,10;91
6060,10;80
6090,10;92
6120,10;83
6150,10;76
6180,10;100
6210,10;90
6240,10;88
6270,10;67
6300,10;100
6330,10;74
6360,10;61
6390,10;62
6420,10;81
6450,10;61
6480,10;74
6510,10;80
6540,10;83
6570,10;75
6600,10;80
6630,10;74
6660,10;75
6690,10;53
6720,10;63
6750,10;72
6780,10;62
6810,10;54
6840,10;74
6870,10;115
6900,10;90
6930,10;73
6960,10;89
6990,10;103
