migration_time;num_of_mig
300,10;458
600,10;324
900,10;259
1200,10;200
1500,10;168
1800,10;139
2100,10;119
2400,10;118
2700,10;110
3000,10;109
3300,10;108
3600,10;115
3900,10;102
4200,10;301
4500,10;233
4800,10;290
5100,10;411
5400,10;407
5700,10;423
6000,10;346
6300,10;436
6600,10;344
6900,10;287
7200,10;365
7500,10;450
7800,10;239
8100,10;414
8400,10;320
8700,10;360
9000,10;346
9300,10;369
9600,10;408
9900,10;285
10200,10;295
10500,10;383
10800,10;407
11100,10;299
11400,10;354
11700,10;386
12000,10;245
12300,10;393
12600,10;346
12900,10;165
13200,10;324
13500,10;273
13800,10;226
14100,10;274
14400,10;358
14700,10;339
15000,10;164
15300,10;284
15600,10;441
15900,10;86
16200,10;372
16500,10;320
16800,10;346
17100,10;394
17400,10;304
17700,10;241
18000,10;336
18300,10;394
18600,10;223
18900,10;341
19200,10;190
19500,10;324
19800,10;361
20100,10;317
20400,10;354
20700,10;301
21000,10;287
21300,10;326
21600,10;241
21900,10;333
22200,10;239
22500,10;346
22800,10;371
23100,10;200
23400,10;231
23700,10;431
24000,10;189
24300,10;372
24600,10;305
24900,10;272
25200,10;246
25500,10;340
25800,10;337
26100,10;267
26400,10;391
26700,10;233
27000,10;183
27300,10;247
27600,10;371
27900,10;241
28200,10;235
28500,10;377
28800,10;258
29100,10;177
29400,10;182
29700,10;258
30000,10;310
30300,10;323
30600,10;253
30900,10;184
31200,10;338
31500,10;322
31800,10;241
32100,10;392
32400,10;297
32700,10;309
33000,10;330
33300,10;310
33600,10;289
33900,10;332
34200,10;302
34500,10;255
34800,10;311
35100,10;283
35400,10;218
35700,10;276
36000,10;356
36300,10;174
36600,10;256
36900,10;337
37200,10;285
37500,10;276
37800,10;265
38100,10;296
38400,10;321
38700,10;282
39000,10;296
39300,10;281
39600,10;359
39900,10;246
40200,10;320
40500,10;359
40800,10;205
41100,10;300
41400,10;370
41700,10;233
42000,10;333
42300,10;227
42600,10;341
42900,10;243
43200,10;302
43500,10;296
43800,10;277
44100,10;299
44400,10;290
44700,10;315
45000,10;226
45300,10;326
45600,10;216
45900,10;303
46200,10;350
46500,10;321
46800,10;311
47100,10;227
47400,10;314
47700,10;244
48000,10;306
48300,10;361
48600,10;271
48900,10;195
49200,10;176
49500,10;291
49800,10;373
50100,10;191
50400,10;192
50700,10;237
51000,10;287
51300,10;376
51600,10;236
51900,10;280
52200,10;311
52500,10;328
52800,10;160
53100,10;334
53400,10;177
53700,10;192
54000,10;363
54300,10;210
54600,10;225
54900,10;309
55200,10;345
55500,10;248
55800,10;292
56100,10;266
56400,10;303
56700,10;338
57000,10;144
57300,10;297
57600,10;221
57900,10;318
58200,10;278
58500,10;210
58800,10;302
59100,10;329
59400,10;178
59700,10;305
60000,10;307
60300,10;244
60600,10;341
60900,10;212
61200,10;181
61500,10;330
61800,10;301
62100,10;264
62400,10;285
62700,10;383
63000,10;226
63300,10;367
63600,10;119
63900,10;301
64200,10;277
64500,10;325
64800,10;122
65100,10;270
65400,10;393
65700,10;221
66000,10;253
66300,10;266
66600,10;382
66900,10;149
67200,10;179
67500,10;332
67800,10;384
68100,10;257
68400,10;358
68700,10;294
69000,10;325
69300,10;196
69600,10;265
69900,10;222
70200,10;275
70500,10;297
70800,10;339
71100,10;272
71400,10;375
71700,10;287
72000,10;278
72300,10;235
72600,10;398
72900,10;237
73200,10;158
73500,10;317
73800,10;335
74100,10;135
74400,10;305
74700,10;317
75000,10;326
75300,10;245
75600,10;220
75900,10;436
76200,10;140
76500,10;144
76800,10;114
77100,10;432
77400,10;134
77700,10;202
78000,10;101
78300,10;345
78600,10;176
78900,10;293
79200,10;357
79500,10;194
79800,10;284
80100,10;302
80400,10;290
80700,10;317
81000,10;345
81300,10;182
81600,10;157
81900,10;268
82200,10;404
82500,10;117
82800,10;216
83100,10;346
83400,10;219
83700,10;356
84000,10;206
84300,10;239
84600,10;198
84900,10;372
85200,10;254
85500,10;350
85800,10;184
86100,10;290
