time;num_of_active_hosts
300,10;776
600,10;134
900,10;67
1200,10;102
1500,10;109
1800,10;161
2100,10;127
2400,10;152
2700,10;92
3000,10;131
3300,10;106
3600,10;118
3900,10;97
4200,10;159
4500,10;88
4800,10;117
5100,10;77
5400,10;68
5700,10;99
6000,10;83
6300,10;98
6600,10;77
6900,10;79
7200,10;75
7500,10;120
7800,10;91
8100,10;98
8400,10;70
8700,10;79
9000,10;69
9300,10;98
9600,10;110
9900,10;63
10200,10;77
10500,10;90
10800,10;85
11100,10;61
11400,10;97
11700,10;88
12000,10;73
12300,10;85
12600,10;62
12900,10;72
13200,10;76
13500,10;89
13800,10;78
14100,10;76
14400,10;80
14700,10;103
15000,10;67
15300,10;71
15600,10;89
15900,10;51
16200,10;85
16500,10;80
16800,10;66
17100,10;81
17400,10;78
17700,10;74
18000,10;75
18300,10;83
18600,10;72
18900,10;76
19200,10;74
19500,10;92
19800,10;86
20100,10;56
20400,10;77
20700,10;66
21000,10;92
21300,10;67
21600,10;79
21900,10;91
22200,10;59
22500,10;105
22800,10;86
23100,10;69
23400,10;50
23700,10;95
24000,10;63
24300,10;87
24600,10;65
24900,10;61
25200,10;80
25500,10;72
25800,10;78
26100,10;66
26400,10;104
26700,10;62
27000,10;84
27300,10;78
27600,10;75
27900,10;55
28200,10;83
28500,10;105
28800,10;63
29100,10;84
29400,10;64
29700,10;76
30000,10;71
30300,10;74
30600,10;80
30900,10;62
31200,10;64
31500,10;62
31800,10;62
32100,10;105
32400,10;69
32700,10;112
33000,10;68
33300,10;89
33600,10;68
33900,10;76
34200,10;63
34500,10;57
34800,10;81
35100,10;70
35400,10;80
35700,10;75
36000,10;90
36300,10;53
36600,10;60
36900,10;82
37200,10;68
37500,10;78
37800,10;73
38100,10;64
38400,10;84
38700,10;61
39000,10;89
39300,10;70
39600,10;83
39900,10;60
40200,10;86
40500,10;95
40800,10;71
41100,10;77
41400,10;87
41700,10;76
42000,10;88
42300,10;65
42600,10;84
42900,10;60
43200,10;80
43500,10;78
43800,10;75
44100,10;77
44400,10;68
44700,10;78
45000,10;73
45300,10;87
45600,10;87
45900,10;84
46200,10;71
46500,10;67
46800,10;94
47100,10;74
47400,10;69
47700,10;71
48000,10;86
48300,10;87
48600,10;79
48900,10;81
49200,10;63
49500,10;93
49800,10;88
50100,10;69
50400,10;72
50700,10;81
51000,10;67
51300,10;102
51600,10;83
51900,10;67
52200,10;66
52500,10;91
52800,10;76
53100,10;84
53400,10;72
53700,10;78
54000,10;87
54300,10;74
54600,10;85
54900,10;75
55200,10;67
55500,10;88
55800,10;82
56100,10;68
56400,10;74
56700,10;95
57000,10;67
57300,10;81
57600,10;66
57900,10;74
58200,10;93
58500,10;69
58800,10;73
59100,10;71
59400,10;56
59700,10;84
60000,10;80
60300,10;62
60600,10;90
60900,10;68
61200,10;72
61500,10;69
61800,10;83
62100,10;73
62400,10;68
62700,10;74
63000,10;72
63300,10;83
63600,10;57
63900,10;69
64200,10;77
64500,10;80
64800,10;69
65100,10;79
65400,10;87
65700,10;78
66000,10;70
66300,10;75
66600,10;87
66900,10;60
67200,10;51
67500,10;80
67800,10;74
68100,10;69
68400,10;64
68700,10;78
69000,10;70
69300,10;73
69600,10;65
69900,10;63
70200,10;72
70500,10;66
70800,10;86
71100,10;56
71400,10;93
71700,10;71
72000,10;79
72300,10;57
72600,10;79
72900,10;60
73200,10;53
73500,10;103
73800,10;71
74100,10;61
74400,10;64
74700,10;56
75000,10;57
75300,10;64
75600,10;59
75900,10;71
76200,10;53
76500,10;56
76800,10;62
77100,10;109
77400,10;53
77700,10;115
78000,10;57
78300,10;65
78600,10;45
78900,10;71
79200,10;92
79500,10;60
79800,10;61
80100,10;77
80400,10;56
80700,10;65
81000,10;83
81300,10;54
81600,10;48
81900,10;83
82200,10;82
82500,10;44
82800,10;55
83100,10;79
83400,10;52
83700,10;84
84000,10;43
84300,10;68
84600,10;54
84900,10;80
85200,10;49
85500,10;89
85800,10;42
86100,10;80
