migration_time;num_of_mig_cum
300,10;832
600,10;1324
900,10;1491
1200,10;1644
1500,10;1784
1800,10;1975
2100,10;2099
2400,10;2199
2700,10;2314
3000,10;2452
3300,10;2543
3600,10;2752
3900,10;2842
4200,10;3009
4500,10;3085
4800,10;3199
5100,10;3295
5400,10;3410
5700,10;3477
6000,10;3569
6300,10;3705
6600,10;3796
6900,10;3926
7200,10;4010
7500,10;4121
7800,10;4251
8100,10;4389
8400,10;4501
8700,10;4611
9000,10;4708
9300,10;4827
9600,10;4993
9900,10;5126
10200,10;5222
10500,10;5352
10800,10;5527
11100,10;5589
11400,10;5706
11700,10;5849
12000,10;5942
12300,10;6095
12600,10;6194
12900,10;6282
13200,10;6380
13500,10;6483
13800,10;6551
14100,10;6659
14400,10;6756
14700,10;6882
15000,10;6980
15300,10;7051
15600,10;7200
15900,10;7289
16200,10;7391
16500,10;7488
16800,10;7558
17100,10;7647
17400,10;7728
17700,10;7832
18000,10;7894
18300,10;7999
18600,10;8083
18900,10;8224
19200,10;8298
19500,10;8426
19800,10;8562
20100,10;8640
20400,10;8781
20700,10;8855
21000,10;8952
21300,10;9047
21600,10;9133
21900,10;9265
22200,10;9359
22500,10;9441
22800,10;9541
23100,10;9648
23400,10;9730
23700,10;9872
24000,10;9943
24300,10;10044
24600,10;10155
24900,10;10259
25200,10;10387
25500,10;10455
25800,10;10544
26100,10;10637
26400,10;10769
26700,10;10860
27000,10;10933
27300,10;11011
27600,10;11101
27900,10;11182
28200,10;11251
28500,10;11361
28800,10;11443
29100,10;11576
29400,10;11690
29700,10;11751
30000,10;11841
30300,10;11932
30600,10;12057
30900,10;12141
31200,10;12240
31500,10;12368
31800,10;12445
32100,10;12576
32400,10;12684
32700,10;12802
33000,10;12902
33300,10;13021
33600,10;13135
33900,10;13244
34200,10;13354
34500,10;13406
34800,10;13532
35100,10;13613
35400,10;13741
35700,10;13837
36000,10;13940
36300,10;14002
36600,10;14070
36900,10;14177
37200,10;14258
37500,10;14331
37800,10;14422
38100,10;14510
38400,10;14615
38700,10;14719
39000,10;14832
39300,10;14924
39600,10;15034
39900,10;15147
40200,10;15240
40500,10;15357
40800,10;15475
41100,10;15554
41400,10;15637
41700,10;15724
42000,10;15815
42300,10;15902
42600,10;15979
42900,10;16050
43200,10;16144
43500,10;16232
43800,10;16302
44100,10;16407
44400,10;16495
44700,10;16626
45000,10;16695
45300,10;16823
45600,10;16911
45900,10;17004
46200,10;17088
46500,10;17155
46800,10;17256
47100,10;17359
47400,10;17429
47700,10;17540
48000,10;17600
48300,10;17696
48600,10;17765
48900,10;17899
49200,10;17968
49500,10;18061
49800,10;18193
50100,10;18307
50400,10;18387
50700,10;18510
51000,10;18584
51300,10;18691
51600,10;18788
51900,10;18877
52200,10;18952
52500,10;19075
52800,10;19149
53100,10;19241
53400,10;19307
53700,10;19399
54000,10;19475
54300,10;19567
54600,10;19658
54900,10;19764
55200,10;19877
55500,10;19945
55800,10;20072
56100,10;20134
56400,10;20207
56700,10;20334
57000,10;20408
57300,10;20527
57600,10;20624
57900,10;20704
58200,10;20811
58500,10;20919
58800,10;20989
59100,10;21093
59400,10;21186
59700,10;21282
60000,10;21352
60300,10;21422
60600,10;21574
60900,10;21643
61200,10;21703
61500,10;21812
61800,10;21900
62100,10;21998
62400,10;22092
62700,10;22210
63000,10;22261
63300,10;22384
63600,10;22473
63900,10;22572
64200,10;22639
64500,10;22768
64800,10;22847
65100,10;22887
65400,10;22965
65700,10;23066
66000,10;23176
66300,10;23256
66600,10;23407
66900,10;23511
67200,10;23591
67500,10;23684
67800,10;23802
68100,10;23855
68400,10;23954
68700,10;24015
69000,10;24114
69300,10;24166
69600,10;24239
69900,10;24332
70200,10;24438
70500,10;24529
70800,10;24636
71100,10;24707
71400,10;24820
71700,10;24909
72000,10;25004
72300,10;25042
72600,10;25145
72900,10;25205
73200,10;25246
73500,10;25378
73800,10;25468
74100,10;25555
74400,10;25670
74700,10;25741
75000,10;25858
75300,10;25975
75600,10;26060
75900,10;26219
76200,10;26280
76500,10;26334
76800,10;26394
77100,10;26533
77400,10;26575
77700,10;26731
78000,10;26789
78300,10;26906
78600,10;26951
78900,10;27064
79200,10;27143
79500,10;27226
79800,10;27325
80100,10;27459
80400,10;27531
80700,10;27601
81000,10;27740
81300,10;27826
81600,10;27907
81900,10;27994
82200,10;28132
82500,10;28213
82800,10;28294
83100,10;28415
83400,10;28474
83700,10;28568
84000,10;28648
84300,10;28721
84600,10;28798
84900,10;28945
85200,10;29001
85500,10;29111
85800,10;29167
86100,10;29276
