migration_time;num_of_mig_cum
30,10;838
60,10;1222
90,10;1573
120,10;1932
150,10;2196
180,10;2448
210,10;2690
240,10;2887
270,10;3146
300,10;3366
330,10;3624
360,10;3805
390,10;4001
420,10;4260
450,10;4451
480,10;4595
510,10;4795
540,10;4954
570,10;5092
600,10;5312
630,10;5495
660,10;5666
690,10;5854
720,10;6046
750,10;6247
780,10;6447
810,10;6566
840,10;6725
870,10;6849
900,10;7027
930,10;7222
960,10;7389
990,10;7544
1020,10;7734
1050,10;7898
1080,10;8005
1110,10;8168
1140,10;8346
1170,10;8518
1200,10;8704
1230,10;8827
1260,10;8979
1290,10;9129
1320,10;9294
1350,10;9446
1380,10;9566
1410,10;9709
1440,10;9856
1470,10;9968
1500,10;10067
1530,10;10262
1560,10;10388
1590,10;10536
1620,10;10688
1650,10;10826
1680,10;10985
1710,10;11158
1740,10;11291
1770,10;11438
1800,10;11584
1830,10;11651
1860,10;11790
1890,10;11921
1920,10;12065
1950,10;12231
1980,10;12337
2010,10;12502
2040,10;12612
2070,10;12785
2100,10;12934
2130,10;13067
2160,10;13203
2190,10;13309
2220,10;13468
2250,10;13637
2280,10;13740
2310,10;13815
2340,10;13989
2370,10;14090
2400,10;14233
2430,10;14370
2460,10;14507
2490,10;14671
2520,10;14783
2550,10;14921
2580,10;15044
2610,10;15213
2640,10;15345
2670,10;15478
2700,10;15620
2730,10;15754
2760,10;15870
2790,10;16045
2820,10;16222
2850,10;16360
2880,10;16453
2910,10;16571
2940,10;16728
2970,10;16898
3000,10;17025
3030,10;17163
3060,10;17282
3090,10;17403
3120,10;17529
3150,10;17649
3180,10;17817
3210,10;17932
3240,10;18122
3270,10;18245
3300,10;18358
3330,10;18524
3360,10;18674
3390,10;18765
3420,10;18880
3450,10;19053
3480,10;19142
3510,10;19310
3540,10;19410
3570,10;19542
3600,10;19645
3630,10;19753
3660,10;19937
3690,10;20043
3720,10;20180
3750,10;20305
3780,10;20419
3810,10;20510
3840,10;20665
3870,10;20802
3900,10;20966
3930,10;21119
3960,10;21235
3990,10;21359
4020,10;21516
4050,10;21664
4080,10;21791
4110,10;21952
4140,10;22077
4170,10;22211
4200,10;22312
4230,10;22460
4260,10;22629
4290,10;22774
4320,10;22921
4350,10;23066
4380,10;23217
4410,10;23362
4440,10;23473
4470,10;23624
4500,10;23796
4530,10;23926
4560,10;24047
4590,10;24156
4620,10;24286
4650,10;24461
4680,10;24579
4710,10;24729
4740,10;24827
4770,10;24953
4800,10;25082
4830,10;25216
4860,10;25393
4890,10;25544
4920,10;25689
4950,10;25862
4980,10;25983
5010,10;26076
5040,10;26219
5070,10;26348
5100,10;26491
5130,10;26612
5160,10;26742
5190,10;26810
5220,10;26937
5250,10;27029
5280,10;27178
5310,10;27318
5340,10;27442
5370,10;27578
5400,10;27688
5430,10;27857
5460,10;27974
5490,10;28083
5520,10;28178
5550,10;28314
5580,10;28403
5610,10;28518
5640,10;28677
5670,10;28752
5700,10;28917
5730,10;29036
5760,10;29151
5790,10;29279
5820,10;29387
5850,10;29507
5880,10;29647
5910,10;29789
5940,10;29907
5970,10;30049
6000,10;30172
6030,10;30326
6060,10;30420
6090,10;30498
6120,10;30622
6150,10;30772
6180,10;30899
6210,10;31038
6240,10;31166
6270,10;31273
6300,10;31431
6330,10;31506
6360,10;31621
6390,10;31721
6420,10;31864
6450,10;31943
6480,10;32064
6510,10;32194
6540,10;32328
6570,10;32465
6600,10;32606
6630,10;32765
6660,10;32896
6690,10;32978
6720,10;33125
6750,10;33249
6780,10;33364
6810,10;33448
6840,10;33590
6870,10;33769
6900,10;33919
6930,10;34034
6960,10;34149
6990,10;34249
7020,10;34378
7050,10;34573
7080,10;34659
7110,10;34849
7140,10;35013
7170,10;35144
7200,10;35259
7230,10;35446
7260,10;35569
7290,10;35694
7320,10;35849
7350,10;35995
7380,10;36118
7410,10;36245
7440,10;36366
7470,10;36500
7500,10;36618
7530,10;36744
7560,10;36875
7590,10;36959
7620,10;37094
7650,10;37190
7680,10;37403
7710,10;37567
7740,10;37763
7770,10;37856
7800,10;37999
7830,10;38093
7860,10;38225
7890,10;38395
7920,10;38539
7950,10;38669
7980,10;38787
8010,10;38921
8040,10;39046
8070,10;39230
8100,10;39316
8130,10;39396
8160,10;39562
8190,10;39698
8220,10;39804
8250,10;39847
8280,10;39996
8310,10;40116
8340,10;40257
8370,10;40324
8400,10;40460
8430,10;40589
8460,10;40751
8490,10;40884
8520,10;41051
8550,10;41151
8580,10;41302
8610,10;41414
8640,10;41555
8670,10;41659
8700,10;41769
8730,10;41881
8760,10;42015
8790,10;42115
8820,10;42212
8850,10;42312
8880,10;42408
8910,10;42536
8940,10;42660
8970,10;42779
9000,10;42875
9030,10;43033
9060,10;43179
9090,10;43314
9120,10;43419
9150,10;43526
9180,10;43634
9210,10;43759
9240,10;43899
9270,10;44013
9300,10;44113
9330,10;44216
9360,10;44399
9390,10;44555
9420,10;44673
9450,10;44769
9480,10;44873
9510,10;44970
9540,10;45104
9570,10;45250
9600,10;45350
9630,10;45453
9660,10;45563
9690,10;45688
9720,10;45791
9750,10;45943
9780,10;46085
9810,10;46182
9840,10;46297
9870,10;46411
9900,10;46502
9930,10;46635
9960,10;46780
9990,10;46922
10020,10;47030
10050,10;47163
10080,10;47329
10110,10;47478
10140,10;47603
10170,10;47768
10200,10;47862
10230,10;48011
10260,10;48126
10290,10;48248
10320,10;48370
10350,10;48524
10380,10;48646
10410,10;48765
10440,10;48885
10470,10;49010
10500,10;49130
10530,10;49238
10560,10;49413
10590,10;49574
10620,10;49684
10650,10;49833
10680,10;49940
10710,10;50110
10740,10;50243
10770,10;50345
10800,10;50478
10830,10;50581
10860,10;50748
10890,10;50878
10920,10;51000
10950,10;51085
10980,10;51234
11010,10;51336
11040,10;51456
11070,10;51547
11100,10;51658
11130,10;51782
11160,10;51894
11190,10;52007
11220,10;52136
11250,10;52254
11280,10;52363
11310,10;52489
11340,10;52583
11370,10;52689
11400,10;52809
11430,10;52920
11460,10;53081
11490,10;53206
11520,10;53332
11550,10;53458
11580,10;53603
11610,10;53691
11640,10;53831
11670,10;53927
11700,10;53994
11730,10;54119
11760,10;54226
11790,10;54300
11820,10;54467
11850,10;54566
11880,10;54749
11910,10;54874
11940,10;55003
11970,10;55109
12000,10;55228
12030,10;55325
12060,10;55409
12090,10;55549
12120,10;55637
12150,10;55759
12180,10;55817
12210,10;55945
12240,10;56020
12270,10;56133
12300,10;56280
12330,10;56361
12360,10;56481
12390,10;56599
12420,10;56700
12450,10;56839
12480,10;56993
12510,10;57104
12540,10;57204
12570,10;57332
12600,10;57420
12630,10;57563
12660,10;57717
12690,10;57807
12720,10;57914
12750,10;58084
12780,10;58196
12810,10;58317
12840,10;58413
12870,10;58527
12900,10;58628
12930,10;58754
12960,10;58862
12990,10;58975
13020,10;59080
13050,10;59207
13080,10;59286
13110,10;59367
13140,10;59516
13170,10;59656
13200,10;59764
13230,10;59898
13260,10;60015
13290,10;60177
13320,10;60305
13350,10;60477
13380,10;60589
13410,10;60708
13440,10;60790
13470,10;60919
13500,10;61085
13530,10;61196
13560,10;61323
13590,10;61489
13620,10;61607
13650,10;61732
13680,10;61870
13710,10;61960
13740,10;62087
13770,10;62214
13800,10;62348
13830,10;62433
13860,10;62537
13890,10;62632
13920,10;62770
13950,10;62892
13980,10;63017
14010,10;63135
14040,10;63252
14070,10;63368
14100,10;63505
14130,10;63607
14160,10;63715
14190,10;63872
14220,10;63956
14250,10;64061
14280,10;64210
14310,10;64321
14340,10;64467
14370,10;64582
14400,10;64693
14430,10;64826
14460,10;64950
14490,10;65052
14520,10;65140
14550,10;65240
14580,10;65371
14610,10;65493
14640,10;65626
14670,10;65770
14700,10;65875
14730,10;65976
14760,10;66077
14790,10;66209
14820,10;66359
14850,10;66453
14880,10;66562
14910,10;66677
14940,10;66827
14970,10;66915
15000,10;67008
15030,10;67109
15060,10;67247
15090,10;67353
15120,10;67449
15150,10;67586
15180,10;67688
15210,10;67816
15240,10;67955
15270,10;68101
15300,10;68192
15330,10;68277
15360,10;68400
15390,10;68523
15420,10;68660
15450,10;68762
15480,10;68890
15510,10;68999
15540,10;69129
15570,10;69240
15600,10;69329
15630,10;69424
15660,10;69524
15690,10;69685
15720,10;69802
15750,10;69980
15780,10;70128
15810,10;70258
