migration_time;num_of_mig
30,10;838
60,10;384
90,10;351
120,10;359
150,10;264
180,10;252
210,10;242
240,10;197
270,10;259
300,10;220
330,10;258
360,10;181
390,10;196
420,10;259
450,10;191
480,10;144
510,10;200
540,10;159
570,10;138
600,10;220
630,10;183
660,10;171
690,10;188
720,10;192
750,10;201
780,10;200
810,10;119
840,10;159
870,10;124
900,10;178
930,10;195
960,10;167
990,10;155
1020,10;190
1050,10;164
1080,10;107
1110,10;163
1140,10;178
1170,10;172
1200,10;186
1230,10;123
1260,10;152
1290,10;150
1320,10;165
1350,10;152
1380,10;120
1410,10;143
1440,10;147
1470,10;112
1500,10;99
1530,10;195
1560,10;126
1590,10;148
1620,10;152
1650,10;138
1680,10;159
1710,10;173
1740,10;133
1770,10;147
1800,10;146
1830,10;67
1860,10;139
1890,10;131
1920,10;144
1950,10;166
1980,10;106
2010,10;165
2040,10;110
2070,10;173
2100,10;149
2130,10;133
2160,10;136
2190,10;106
2220,10;159
2250,10;169
2280,10;103
2310,10;75
2340,10;174
2370,10;101
2400,10;143
2430,10;137
2460,10;137
2490,10;164
2520,10;112
2550,10;138
2580,10;123
2610,10;169
2640,10;132
2670,10;133
2700,10;142
2730,10;134
2760,10;116
2790,10;175
2820,10;177
2850,10;138
2880,10;93
2910,10;118
2940,10;157
2970,10;170
3000,10;127
3030,10;138
3060,10;119
3090,10;121
3120,10;126
3150,10;120
3180,10;168
3210,10;115
3240,10;190
3270,10;123
3300,10;113
3330,10;166
3360,10;150
3390,10;91
3420,10;115
3450,10;173
3480,10;89
3510,10;168
3540,10;100
3570,10;132
3600,10;103
3630,10;108
3660,10;184
3690,10;106
3720,10;137
3750,10;125
3780,10;114
3810,10;91
3840,10;155
3870,10;137
3900,10;164
3930,10;153
3960,10;116
3990,10;124
4020,10;157
4050,10;148
4080,10;127
4110,10;161
4140,10;125
4170,10;134
4200,10;101
4230,10;148
4260,10;169
4290,10;145
4320,10;147
4350,10;145
4380,10;151
4410,10;145
4440,10;111
4470,10;151
4500,10;172
4530,10;130
4560,10;121
4590,10;109
4620,10;130
4650,10;175
4680,10;118
4710,10;150
4740,10;98
4770,10;126
4800,10;129
4830,10;134
4860,10;177
4890,10;151
4920,10;145
4950,10;173
4980,10;121
5010,10;93
5040,10;143
5070,10;129
5100,10;143
5130,10;121
5160,10;130
5190,10;68
5220,10;127
5250,10;92
5280,10;149
5310,10;140
5340,10;124
5370,10;136
5400,10;110
5430,10;169
5460,10;117
5490,10;109
5520,10;95
5550,10;136
5580,10;89
5610,10;115
5640,10;159
5670,10;75
5700,10;165
5730,10;119
5760,10;115
5790,10;128
5820,10;108
5850,10;120
5880,10;140
5910,10;142
5940,10;118
5970,10;142
6000,10;123
6030,10;154
6060,10;94
6090,10;78
6120,10;124
6150,10;150
6180,10;127
6210,10;139
6240,10;128
6270,10;107
6300,10;158
6330,10;75
6360,10;115
6390,10;100
6420,10;143
6450,10;79
6480,10;121
6510,10;130
6540,10;134
6570,10;137
6600,10;141
6630,10;159
6660,10;131
6690,10;82
6720,10;147
6750,10;124
6780,10;115
6810,10;84
6840,10;142
6870,10;179
6900,10;150
6930,10;115
6960,10;115
6990,10;100
7020,10;129
7050,10;195
7080,10;86
7110,10;190
7140,10;164
7170,10;131
7200,10;115
7230,10;187
7260,10;123
7290,10;125
7320,10;155
7350,10;146
7380,10;123
7410,10;127
7440,10;121
7470,10;134
7500,10;118
7530,10;126
7560,10;131
7590,10;84
7620,10;135
7650,10;96
7680,10;213
7710,10;164
7740,10;196
7770,10;93
7800,10;143
7830,10;94
7860,10;132
7890,10;170
7920,10;144
7950,10;130
7980,10;118
8010,10;134
8040,10;125
8070,10;184
8100,10;86
8130,10;80
8160,10;166
8190,10;136
8220,10;106
8250,10;43
8280,10;149
8310,10;120
8340,10;141
8370,10;67
8400,10;136
8430,10;129
8460,10;162
8490,10;133
8520,10;167
8550,10;100
8580,10;151
8610,10;112
8640,10;141
8670,10;104
8700,10;110
8730,10;112
8760,10;134
8790,10;100
8820,10;97
8850,10;100
8880,10;96
8910,10;128
8940,10;124
8970,10;119
9000,10;96
9030,10;158
9060,10;146
9090,10;135
9120,10;105
9150,10;107
9180,10;108
9210,10;125
9240,10;140
9270,10;114
9300,10;100
9330,10;103
9360,10;183
9390,10;156
9420,10;118
9450,10;96
9480,10;104
9510,10;97
9540,10;134
9570,10;146
9600,10;100
9630,10;103
9660,10;110
9690,10;125
9720,10;103
9750,10;152
9780,10;142
9810,10;97
9840,10;115
9870,10;114
9900,10;91
9930,10;133
9960,10;145
9990,10;142
10020,10;108
10050,10;133
10080,10;166
10110,10;149
10140,10;125
10170,10;165
10200,10;94
10230,10;149
10260,10;115
10290,10;122
10320,10;122
10350,10;154
10380,10;122
10410,10;119
10440,10;120
10470,10;125
10500,10;120
10530,10;108
10560,10;175
10590,10;161
10620,10;110
10650,10;149
10680,10;107
10710,10;170
10740,10;133
10770,10;102
10800,10;133
10830,10;103
10860,10;167
10890,10;130
10920,10;122
10950,10;85
10980,10;149
11010,10;102
11040,10;120
11070,10;91
11100,10;111
11130,10;124
11160,10;112
11190,10;113
11220,10;129
11250,10;118
11280,10;109
11310,10;126
11340,10;94
11370,10;106
11400,10;120
11430,10;111
11460,10;161
11490,10;125
11520,10;126
11550,10;126
11580,10;145
11610,10;88
11640,10;140
11670,10;96
11700,10;67
11730,10;125
11760,10;107
11790,10;74
11820,10;167
11850,10;99
11880,10;183
11910,10;125
11940,10;129
11970,10;106
12000,10;119
12030,10;97
12060,10;84
12090,10;140
12120,10;88
12150,10;122
12180,10;58
12210,10;128
12240,10;75
12270,10;113
12300,10;147
12330,10;81
12360,10;120
12390,10;118
12420,10;101
12450,10;139
12480,10;154
12510,10;111
12540,10;100
12570,10;128
12600,10;88
12630,10;143
12660,10;154
12690,10;90
12720,10;107
12750,10;170
12780,10;112
12810,10;121
12840,10;96
12870,10;114
12900,10;101
12930,10;126
12960,10;108
12990,10;113
13020,10;105
13050,10;127
13080,10;79
13110,10;81
13140,10;149
13170,10;140
13200,10;108
13230,10;134
13260,10;117
13290,10;162
13320,10;128
13350,10;172
13380,10;112
13410,10;119
13440,10;82
13470,10;129
13500,10;166
13530,10;111
13560,10;127
13590,10;166
13620,10;118
13650,10;125
13680,10;138
13710,10;90
13740,10;127
13770,10;127
13800,10;134
13830,10;85
13860,10;104
13890,10;95
13920,10;138
13950,10;122
13980,10;125
14010,10;118
14040,10;117
14070,10;116
14100,10;137
14130,10;102
14160,10;108
14190,10;157
14220,10;84
14250,10;105
14280,10;149
14310,10;111
14340,10;146
14370,10;115
14400,10;111
14430,10;133
14460,10;124
14490,10;102
14520,10;88
14550,10;100
14580,10;131
14610,10;122
14640,10;133
14670,10;144
14700,10;105
14730,10;101
14760,10;101
14790,10;132
14820,10;150
14850,10;94
14880,10;109
14910,10;115
14940,10;150
14970,10;88
15000,10;93
15030,10;101
15060,10;138
15090,10;106
15120,10;96
15150,10;137
15180,10;102
15210,10;128
15240,10;139
15270,10;146
15300,10;91
15330,10;85
15360,10;123
15390,10;123
15420,10;137
15450,10;102
15480,10;128
15510,10;109
15540,10;130
15570,10;111
15600,10;89
15630,10;95
15660,10;100
15690,10;161
15720,10;117
15750,10;178
15780,10;148
15810,10;130
15840,10;90
15870,10;132
15900,10;85
15930,10;93
15960,10;170
15990,10;112
16020,10;166
16050,10;83
16080,10;82
16110,10;118
16140,10;116
16170,10;155
16200,10;134
16230,10;107
16260,10;105
16290,10;101
16320,10;208
16350,10;152
16380,10;187
16410,10;112
16440,10;136
16470,10;99
16500,10;124
16530,10;134
16560,10;120
16590,10;110
16620,10;110
16650,10;95
16680,10;95
16710,10;143
16740,10;154
16770,10;91
16800,10;139
