time;num_of_active_hosts
300,10;649
600,10;368
900,10;261
1200,10;202
1500,10;165
1800,10;136
2100,10;117
2400,10;102
2700,10;90
3000,10;81
3300,10;71
3600,10;64
3900,10;57
4200,10;52
4500,10;50
4800,10;50
5100,10;48
5400,10;48
5700,10;48
6000,10;48
6300,10;71
6600,10;71
6900,10;63
7200,10;54
7500,10;53
7800,10;53
8100,10;53
8400,10;52
8700,10;52
9000,10;52
9300,10;52
9600,10;52
9900,10;51
10200,10;50
10500,10;50
10800,10;50
11100,10;49
11400,10;49
11700,10;60
12000,10;60
12300,10;57
12600,10;55
12900,10;53
13200,10;52
13500,10;52
13800,10;52
14100,10;52
14400,10;52
14700,10;52
15000,10;51
15300,10;50
15600,10;49
15900,10;45
16200,10;45
16500,10;51
16800,10;49
17100,10;65
17400,10;63
17700,10;59
18000,10;59
18300,10;57
18600,10;54
18900,10;54
19200,10;53
19500,10;53
19800,10;52
20100,10;52
20400,10;52
20700,10;48
21000,10;48
21300,10;47
21600,10;45
21900,10;60
22200,10;58
22500,10;57
22800,10;55
23100,10;55
23400,10;55
23700,10;54
24000,10;52
24300,10;51
24600,10;51
24900,10;50
25200,10;50
25500,10;50
25800,10;48
26100,10;48
26400,10;48
26700,10;48
27000,10;48
27300,10;48
27600,10;55
27900,10;54
28200,10;53
28500,10;93
28800,10;75
29100,10;69
29400,10;62
29700,10;60
30000,10;58
30300,10;58
30600,10;58
30900,10;57
31200,10;55
31500,10;54
31800,10;53
32100,10;53
32400,10;53
32700,10;70
33000,10;66
33300,10;62
33600,10;60
33900,10;59
34200,10;58
34500,10;56
34800,10;53
35100,10;51
35400,10;50
35700,10;50
36000,10;60
36300,10;58
36600,10;57
36900,10;56
37200,10;55
37500,10;55
37800,10;54
38100,10;54
38400,10;54
38700,10;53
39000,10;52
39300,10;51
39600,10;51
39900,10;51
40200,10;50
40500,10;77
40800,10;76
41100,10;66
41400,10;64
41700,10;57
42000,10;57
42300,10;54
42600,10;53
42900,10;52
43200,10;51
43500,10;51
43800,10;50
44100,10;50
44400,10;50
44700,10;49
45000,10;49
45300,10;49
45600,10;64
45900,10;62
46200,10;60
46500,10;58
46800,10;57
47100,10;56
47400,10;56
47700,10;56
48000,10;55
48300,10;53
48600,10;53
48900,10;52
49200,10;51
49500,10;51
49800,10;51
50100,10;50
50400,10;50
50700,10;50
51000,10;50
51300,10;50
51600,10;49
51900,10;49
52200,10;48
52500,10;55
52800,10;52
53100,10;52
53400,10;52
53700,10;51
54000,10;50
54300,10;50
54600,10;51
54900,10;51
55200,10;51
55500,10;50
55800,10;60
56100,10;60
56400,10;58
56700,10;56
57000,10;55
57300,10;54
57600,10;54
57900,10;53
58200,10;53
58500,10;52
58800,10;52
59100,10;52
59400,10;52
59700,10;50
60000,10;49
60300,10;49
60600,10;73
60900,10;68
61200,10;67
61500,10;62
61800,10;59
62100,10;58
62400,10;57
62700,10;56
63000,10;56
63300,10;56
63600,10;53
63900,10;53
64200,10;51
64500,10;51
64800,10;51
65100,10;50
65400,10;48
65700,10;47
66000,10;46
66300,10;46
66600,10;73
66900,10;56
67200,10;42
67500,10;42
67800,10;49
68100,10;48
68400,10;48
68700,10;47
69000,10;47
69300,10;47
69600,10;46
69900,10;46
70200,10;46
70500,10;45
70800,10;59
71100,10;52
71400,10;51
71700,10;49
72000,10;48
72300,10;47
72600,10;47
72900,10;47
73200,10;45
73500,10;44
73800,10;44
74100,10;44
74400,10;44
74700,10;43
75000,10;43
75300,10;43
75600,10;43
75900,10;43
76200,10;42
76500,10;41
76800,10;40
77100,10;75
77400,10;49
77700,10;49
78000,10;46
78300,10;46
78600,10;42
78900,10;42
79200,10;42
79500,10;41
79800,10;41
80100,10;41
80400,10;41
80700,10;40
81000,10;58
81300,10;50
81600,10;49
81900,10;48
82200,10;47
82500,10;44
82800,10;43
83100,10;43
83400,10;42
83700,10;45
84000,10;43
84300,10;43
84600,10;43
84900,10;43
85200,10;42
85500,10;42
85800,10;42
86100,10;50
