migration_time;num_of_mig
300,10;10
600,10;8
900,10;7
1200,10;6
1500,10;0
1800,10;10
2100,10;4
2400,10;3
2700,10;3
3000,10;3
3300,10;2
3600,10;1
3900,10;0
4200,10;0
4500,10;0
4800,10;5
5100,10;4
5400,10;4
5700,10;3
6000,10;3
6300,10;0
6600,10;3
6900,10;2
7200,10;0
7500,10;0
7800,10;0
8100,10;0
8400,10;0
8700,10;0
9000,10;0
9300,10;6
9600,10;4
9900,10;3
10200,10;2
10500,10;1
10800,10;2
11100,10;2
11400,10;0
11700,10;0
12000,10;1
12300,10;3
12600,10;4
12900,10;0
13200,10;0
13500,10;0
13800,10;0
14100,10;1
14400,10;1
14700,10;0
15000,10;0
15300,10;3
15600,10;0
15900,10;1
16200,10;0
16500,10;1
16800,10;2
17100,10;2
17400,10;1
17700,10;2
18000,10;0
18300,10;3
18600,10;2
18900,10;0
19200,10;0
19500,10;0
19800,10;0
20100,10;2
20400,10;2
20700,10;0
21000,10;0
21300,10;0
21600,10;1
21900,10;3
22200,10;0
22500,10;0
22800,10;1
23100,10;0
23400,10;0
23700,10;0
24000,10;0
24300,10;0
24600,10;0
24900,10;0
25200,10;0
25500,10;3
25800,10;4
26100,10;3
26400,10;2
26700,10;3
27000,10;2
27300,10;4
27600,10;3
27900,10;2
28200,10;2
28500,10;2
28800,10;0
29100,10;0
29400,10;0
29700,10;0
30000,10;0
30300,10;0
30600,10;0
30900,10;0
31200,10;0
31500,10;0
31800,10;1
32100,10;1
32400,10;5
32700,10;0
33000,10;1
33300,10;0
33600,10;1
33900,10;0
34200,10;1
34500,10;0
34800,10;1
35100,10;1
35400,10;1
35700,10;0
36000,10;1
36300,10;0
36600,10;1
36900,10;2
37200,10;2
37500,10;1
37800,10;0
38100,10;0
38400,10;1
38700,10;1
39000,10;0
39300,10;0
39600,10;2
39900,10;1
40200,10;0
40500,10;4
40800,10;3
41100,10;2
41400,10;0
41700,10;0
42000,10;0
42300,10;0
42600,10;0
42900,10;0
43200,10;0
43500,10;0
43800,10;0
44100,10;0
44400,10;3
44700,10;0
45000,10;0
45300,10;1
45600,10;1
45900,10;2
46200,10;2
46500,10;0
46800,10;0
47100,10;1
47400,10;2
47700,10;2
48000,10;2
48300,10;2
48600,10;1
48900,10;0
49200,10;2
49500,10;1
49800,10;1
50100,10;2
50400,10;2
50700,10;1
51000,10;0
51300,10;0
51600,10;1
51900,10;1
52200,10;0
52500,10;0
52800,10;1
53100,10;1
53400,10;1
53700,10;1
54000,10;0
54300,10;0
54600,10;0
54900,10;1
55200,10;1
55500,10;0
55800,10;1
56100,10;1
56400,10;2
56700,10;2
57000,10;0
57300,10;0
57600,10;1
57900,10;1
58200,10;0
58500,10;3
58800,10;4
59100,10;3
59400,10;0
59700,10;0
60000,10;0
60300,10;2
60600,10;4
60900,10;3
61200,10;2
61500,10;2
61800,10;1
62100,10;0
62400,10;1
62700,10;1
63000,10;3
63300,10;3
63600,10;3
63900,10;2
64200,10;2
64500,10;0
64800,10;2
65100,10;1
65400,10;0
65700,10;2
66000,10;2
66300,10;0
66600,10;0
66900,10;0
67200,10;0
67500,10;0
67800,10;0
68100,10;1
68400,10;3
68700,10;0
69000,10;5
69300,10;3
69600,10;2
69900,10;3
70200,10;2
70500,10;1
70800,10;0
71100,10;1
71400,10;1
71700,10;0
72000,10;0
72300,10;0
72600,10;0
72900,10;1
73200,10;3
73500,10;2
73800,10;1
74100,10;3
74400,10;1
74700,10;1
75000,10;2
75300,10;1
75600,10;1
75900,10;1
76200,10;0
76500,10;3
76800,10;3
77100,10;2
77400,10;1
77700,10;1
78000,10;0
78300,10;0
78600,10;0
78900,10;1
79200,10;0
79500,10;1
79800,10;2
80100,10;2
80400,10;1
80700,10;1
81000,10;1
81300,10;2
81600,10;1
81900,10;1
82200,10;0
82500,10;0
82800,10;0
83100,10;1
83400,10;1
83700,10;0
84000,10;0
84300,10;0
84600,10;0
84900,10;0
85200,10;0
85500,10;0
85800,10;0
86100,10;1
